Usename,Time,Like_count,Floor_number,Sourse,Comments
好看的女人YANG,Sun Mar 15 14:58:52 +0800 2020,0,6827,,"""#蔡徐坤自认严格不苟言笑# 明明是温柔“亲切”的蔡学长@蔡徐坤"""
宝贝的小葵,Sun Mar 15 14:58:52 +0800 2020,0,6826,,"""越来越不高冷的蔡代表#蔡徐坤 青你2制作人代表# ，好有梗哦蔡徐坤哈哈哈哈"""
peacon_x,Sun Mar 15 14:58:49 +0800 2020,0,6825,,"""所以你会跳女团舞吗？？？？"""
我爱吃芒果798,Sun Mar 15 14:58:43 +0800 2020,0,6824,,"""截图原来还是后来会的，笑疯了@蔡徐坤"""
C家小菜,Sun Mar 15 14:58:43 +0800 2020,0,6823,,"""冲呀"""
小婳妙妙屋24小时营业,Sun Mar 15 14:58:37 +0800 2020,0,6822,,"""我好爱你啊蔡徐坤"""
Ammy0211,Sun Mar 15 14:58:35 +0800 2020,0,6821,,"""你那个我不知道不知道，就感觉有戏"""
今天也是小欢喜,Sun Mar 15 14:58:35 +0800 2020,0,6820,,"""你哪里不苟言笑了！！！那么温柔！！！（造句真的好土哦）给力哦886"""
心动观察日记所,Sun Mar 15 14:58:34 +0800 2020,1,6819,,"""哈哈哈哈哈哈蔡徐坤也太好笑了"""
KUN是IKUN的呀,Sun Mar 15 14:58:32 +0800 2020,0,6816,,"""哈哈哈"""
飘碎如风,Sun Mar 15 14:58:33 +0800 2020,0,6817,,"""来！蔡徐坤冲呀必须有"""
KUNandM,Sun Mar 15 14:58:30 +0800 2020,0,6815,,"""“妾身”的经历哈哈哈哈哈哈哈哈哈哈哈"""
小婳妙妙屋24小时营业,Sun Mar 15 14:58:29 +0800 2020,0,6814,,"""呜呜呜呜蔡徐坤好温柔"""
岚_嵐,Sun Mar 15 14:58:27 +0800 2020,0,6813,,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈他好有梗啊"""
一只奶葵9802,Sun Mar 15 14:58:27 +0800 2020,0,6812,,"""蔡pd也太可爱了吧"""
peacon_x,Sun Mar 15 14:58:20 +0800 2020,0,6808,,"""好可爱！！！"""
秋祁澪柰·,Sun Mar 15 14:58:20 +0800 2020,0,6807,,"""hhhhhhhhhhh蔡徐坤冲呀"""
蔡先生家的筱棐,Sun Mar 15 14:58:14 +0800 2020,0,6804,,"""pd温柔又严格"""
我爱吃芒果798,Sun Mar 15 14:58:14 +0800 2020,0,6803,,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈蔡徐坤的土味造句，笑到把我家狗都吓到@蔡徐坤"""
我的八月小狮子,Sun Mar 15 14:58:13 +0800 2020,0,6802,,"""我的宝贝"""
August可爱部部长,Sun Mar 15 14:58:13 +0800 2020,0,6800,,"""“但素窝还是之前的那个窝啦～～”"""
Ammy0211,Sun Mar 15 14:58:13 +0800 2020,0,6801,,"""感觉得给你安排个冲鸭的热搜耶"""
酸_柠檬儿,Sun Mar 15 14:58:11 +0800 2020,0,6799,,"""暖心的蔡 pd"""
是奶白菜呐,Sun Mar 15 14:58:05 +0800 2020,0,6798,,"""哈哈哈有梗"""
离馨z,Sun Mar 15 14:58:04 +0800 2020,0,6796,,"""跟我一起喊：女团舞，女团舞，女团舞"""
1莫失莫忘007,Sun Mar 15 14:58:05 +0800 2020,0,6797,,"""@蔡徐坤 大厂工友一出手热搜必须搞到手。溜的。"""
阿啾你一脸,Sun Mar 15 14:58:01 +0800 2020,0,6793,,"""蔡代表来了"""
BrightestStar_蔡徐坤,Sun Mar 15 14:57:58 +0800 2020,0,6791,,"""#蔡徐坤八倍镜式点评#cxk#蔡徐坤点评# 自认严格不苟言笑，其实，严厉而有温度，温柔却有原则！是超级暖心的蔡PD啊！@蔡徐坤"""
围观小号11,Sun Mar 15 14:57:58 +0800 2020,0,6790,,"""小菜冲鸭"""
沫曦雅诗,Sun Mar 15 14:57:58 +0800 2020,0,6792,,"""哈哈哈哈哈"""
云汐润漓,Sun Mar 15 14:57:49 +0800 2020,0,6789,,"""哈哈哈哈"""
弥尔顿达夫,Sun Mar 15 14:57:48 +0800 2020,0,6787,,"""好可爱啊啊啊啊啊"""
方方方家的葵花菜,Sun Mar 15 14:57:48 +0800 2020,0,6788,,"""大厂工友一出手，热搜必须搞到手"""
蔡_小葵花,Sun Mar 15 14:57:44 +0800 2020,0,6785,,"""好可爱哈哈哈哈"""
茶茶斗,Sun Mar 15 14:57:44 +0800 2020,0,6786,,"""哈哈哈哈哈哈哈哈哈"""
木易易i0802,Sun Mar 15 14:57:40 +0800 2020,0,6784,,"""可能是我成分还不够，为甚么你们对于他跳女团舞很激动呢？（蔡代表真是可可爱爱……     帅气）"""
vc就这樣,Sun Mar 15 14:57:37 +0800 2020,0,6782,,"""哈哈哈哈好可爱"""
蛮腰有木有,Sun Mar 15 14:57:37 +0800 2020,0,6783,,"""冲压"""
KolaMichi,Sun Mar 15 14:57:35 +0800 2020,0,6781,,"""哈哈哈哈哈 打脸"""
Twilight丨K,Sun Mar 15 14:57:35 +0800 2020,0,6780,,"""蔡徐坤冲啊 """
坤哥女票,Sun Mar 15 14:57:29 +0800 2020,0,6779,,"""最后这个冲鸭是真的可爱疯嘞！"""
云杉依林,Sun Mar 15 14:57:26 +0800 2020,0,6778,,"""5G...吗"""
Kunnnnnnn-Yi,Sun Mar 15 14:57:26 +0800 2020,0,6777,,"""蔡徐坤真的太可爱了！！！"""
记得想粥粥o,Sun Mar 15 14:57:23 +0800 2020,0,6775,,"""啊啊啊新采访我来啦！蔡PD太可爱了吧！！！"""
WY-瑜儿,Sun Mar 15 14:57:20 +0800 2020,0,6774,,"""蔡徐坤 #青2青春制作人代表蔡徐坤# 可可爱爱的 能期待女团舞吗"""
高岭之花的11_cmy,Sun Mar 15 14:57:16 +0800 2020,0,6773,,"""哈哈哈"""
蔡徐坤你看我,Sun Mar 15 14:57:12 +0800 2020,0,6772,,"""哈哈哈哈烧鹅"""
喜欢坤从来都不是单恋,Sun Mar 15 14:57:09 +0800 2020,1,6771,,"""啊啊啊啊你明明很温柔！"""
有没有看到小葵啊,Sun Mar 15 14:57:09 +0800 2020,4,6770,,"""或许我可以dream一下女团舞了"""
兮步伐,Sun Mar 15 14:57:07 +0800 2020,0,6769,,"""嘿嘿"""
超凶的小喵咪,Sun Mar 15 14:57:07 +0800 2020,0,6768,,"""可爱ớ ₃ờ"""
提土旁的那个kun_,Sun Mar 15 14:57:05 +0800 2020,0,6767,,"""看了一遍忘了转了我现在来补"""
KUN的猫咪婷,Sun Mar 15 14:57:04 +0800 2020,0,6766,,"""哈哈哈可爱！"""
秋天听微风,Sun Mar 15 14:57:02 +0800 2020,0,6764,,"""哥哥我来啦！"""
蚂蚁神马地,Sun Mar 15 14:57:03 +0800 2020,0,6765,,"""我的妈，那个造句真的土到我了哈哈哈哈哈哈哈"""
心上一朵向日葵,Sun Mar 15 14:56:59 +0800 2020,0,6763,,"""我们蔡PD本质上是小葵吧哈哈哈哈哈哈哈哈哈"""
August-奶甜萌妹,Sun Mar 15 14:56:56 +0800 2020,0,6762,,"""哈哈哈哈哈哈哈"""
凉风see,Sun Mar 15 14:56:52 +0800 2020,0,6761,,"""啊！pd好可爱"""
巨C家的小猫咪啊,Sun Mar 15 14:56:50 +0800 2020,0,6760,,"""我才看到采访 我来了"""
该用户是小葵,Sun Mar 15 14:56:49 +0800 2020,0,6759,,"""好可爱呀(｡･ω･｡)ﾉ♡"""
二月子卿,Sun Mar 15 14:56:47 +0800 2020,0,6758,,"""哈哈哈哈哈哈，我还是很期待你跳女团舞的"""
咬咬菜菜,Sun Mar 15 14:56:46 +0800 2020,0,6757,,"""我准备好了我准备好了我准备好了！！！新采访唉！"""
佳爱眠梦,Sun Mar 15 14:56:44 +0800 2020,0,6756,,"""新采访耶！！！冲呀！！！！！哈哈哈哈哈哈哈哈哈哈什么冲呀"""
未来a3,Sun Mar 15 14:56:42 +0800 2020,0,6755,,"""来了来了"""
小脑斧的98K,Sun Mar 15 14:56:41 +0800 2020,0,6754,,"""我宝贝就是和憨憨"""
我要strong不虚胖,Sun Mar 15 14:56:31 +0800 2020,0,6753,,"""我怎么才看到"""
蔡式奎中葵,Sun Mar 15 14:56:30 +0800 2020,0,6752,,"""哈哈哈哈哈哈，憨憨"""
甜葵奶彩,Sun Mar 15 14:56:28 +0800 2020,0,6751,,"""啊啊啊啊啊好可爱的蔡代表"""
Shin桑家的劉小蕾,Sun Mar 15 14:56:24 +0800 2020,0,6750,,"""是我的坤@蔡徐坤"""
ai葵奎666,Sun Mar 15 14:56:18 +0800 2020,0,6748,,"""是我们严厉有温度，温柔有原则！超级暖心的蔡PD啊！"""
82号甜味小葵,Sun Mar 15 14:56:18 +0800 2020,0,6747,,"""女团舞，gkd！"""
CZHK_ZDBC,Sun Mar 15 14:56:17 +0800 2020,0,6745,,"""划重点！女团舞"""
蔡蔡崽崽wj,Sun Mar 15 14:56:17 +0800 2020,0,6744,,"""严格的蔡pd"""
摩羯座zlc聪聪,Sun Mar 15 14:56:17 +0800 2020,0,6746,,""""""
客栈小鱼,Sun Mar 15 14:56:10 +0800 2020,0,6742,,"""冲呀"""
瑞吉儿丿加德纳,Sun Mar 15 14:56:10 +0800 2020,1,6743,,"""坤味土梗已get√"""
菜困你过来一下,Sun Mar 15 14:56:09 +0800 2020,0,6741,,"""5g帅哥来了"""
坤的小猫,Sun Mar 15 14:56:08 +0800 2020,0,6740,,"""我来啦"""
KUN馨彤,Sun Mar 15 14:56:03 +0800 2020,0,6739,,"""来了……来了"""
哥哥说爱有天意,Sun Mar 15 14:56:02 +0800 2020,0,6738,,"""@蔡徐坤 哥哥你太温柔细心了啦～"""
我是菜菜的小猫咪呀,Sun Mar 15 14:56:01 +0800 2020,0,6737,,"""女团舞可以期待一下吗"""
Tiffy_05,Sun Mar 15 14:55:58 +0800 2020,0,6736,,"""严厉又温柔的PD"""
蔡先生家的筱棐,Sun Mar 15 14:55:54 +0800 2020,0,6734,,"""啊哈哈哈哈哈哈哈哈哈哈哈打脸了kun"""
输液病奎-,Sun Mar 15 14:55:53 +0800 2020,0,6733,,"""嘿嘿嘿 我来了"""
Ling拎哥,Sun Mar 15 14:55:52 +0800 2020,0,6732,,"""哈哈哈哈哈哈哈哈哈现在会截图了以前不会是吧"""
菜菜晗籽,Sun Mar 15 14:55:50 +0800 2020,1,6731,,"""蔡代表好有梗哈哈哈哈哈哈"""
请叫我包子520,Sun Mar 15 14:55:44 +0800 2020,0,6730,,""""""
小婳妙妙屋24小时营业,Sun Mar 15 14:55:42 +0800 2020,0,6728,,"""蔡徐坤真的好可爱啊 !"""
芹菜小葵,Sun Mar 15 14:55:42 +0800 2020,0,6729,,"""我来看看"""
窝在ZJ的Jen,Sun Mar 15 14:55:39 +0800 2020,0,6726,,"""憨憨呀"""
ETERNALVIPVVVV,Sun Mar 15 14:55:39 +0800 2020,1,6725,,"""蔡徐坤好有趣哈哈哈哈哈哈哈哈哈哈"""
青绿色的微博,Sun Mar 15 14:55:38 +0800 2020,0,6724,,"""哈哈哈哈哈哈"""
规律怪,Sun Mar 15 14:55:37 +0800 2020,0,6723,,"""蔡徐坤的5G"""
唯歿srryq,Sun Mar 15 14:55:34 +0800 2020,0,6722,,"""哈哈哈哈哈哈哈5G还得加速……"""
我有壹张储蓄卡,Sun Mar 15 14:55:33 +0800 2020,0,6721,,"""蔡pd我来啦"""
胖吖胖呀胖,Sun Mar 15 14:55:33 +0800 2020,0,6720,,"""你看着我的眼睛你是5G?@蔡徐坤"""
是Seoul,Sun Mar 15 14:55:25 +0800 2020,0,6717,,"""来了"""
坤坤的小秋裤,Sun Mar 15 14:55:25 +0800 2020,0,6716,,"""都是屁话"""
蔡蔡菜菜0802,Sun Mar 15 14:55:23 +0800 2020,0,6715,,"""🉑"""
等雪等到困困,Sun Mar 15 14:55:21 +0800 2020,0,6714,,"""哈哈哈哈哈哈哈哈哈哈哈哈可爱"""
KK想吃菜菜呀,Sun Mar 15 14:55:21 +0800 2020,0,6713,,"""蔡徐坤又get了一项技能：捞评"""
铭銘茗洺,Sun Mar 15 14:55:19 +0800 2020,0,6712,,"""好可爱"""
饭就回家,Sun Mar 15 14:55:13 +0800 2020,0,6711,,"""哈哈哈哈哈"""
頂级難泡89,Sun Mar 15 14:55:04 +0800 2020,0,6709,,"""他还知道捞！！哈哈哈太爱了"""
你的瑾宝啊,Sun Mar 15 14:55:02 +0800 2020,0,6708,,"""哈哈哈哈哈哈哈 你真的好搞笑啊"""
天天开心哦0802,Sun Mar 15 14:55:01 +0800 2020,0,6707,,"""#青2青春制作人代表蔡徐坤# 蔡徐坤"""
某某哦哟,Sun Mar 15 14:55:00 +0800 2020,0,6706,,"""哥哥你知道自己有多温柔嘛？"""
ikun木槿橙子,Sun Mar 15 14:54:59 +0800 2020,0,6705,,"""蔡三岁我来啦"""
仲秋Toyen_,Sun Mar 15 14:54:58 +0800 2020,0,6704,,"""好好好5G"""
韩大妞最爱坤坤,Sun Mar 15 14:54:53 +0800 2020,0,6703,,"""冲啊"""
k有点小困k,Sun Mar 15 14:54:52 +0800 2020,0,6702,,"""哈哈哈哈哈哈太可爱的梗哦@蔡徐坤"""
加湿器lllll,Sun Mar 15 14:54:50 +0800 2020,0,6701,,"""好可爱"""
劉會芳Huong,Sun Mar 15 14:54:47 +0800 2020,0,6700,,"""功课做足的蔡PD让人不得不爱"""
小艇qt-努力努力再努力,Sun Mar 15 14:54:43 +0800 2020,0,6699,,"""哈哈"""
养生小泡面,Sun Mar 15 14:54:41 +0800 2020,0,6698,,"""蔡徐坤"""
wei_nuoya,Sun Mar 15 14:54:36 +0800 2020,0,6696,,"""好可爱@蔡徐坤"""
爱吃卷心菜的熊,Sun Mar 15 14:54:29 +0800 2020,1,6695,,"""认真严谨工作的蔡PD，细心温柔的蔡PD。一起投票，蔡PD要出道！@蔡徐坤"""
媛媛ORIGANO,Sun Mar 15 14:54:27 +0800 2020,0,6693,,"""我宝宝对女生好温柔啊啊啊啊"""
喜欢就留下吧_,Sun Mar 15 14:54:27 +0800 2020,0,6692,,"""蔡徐坤优秀"""
陆十易,Sun Mar 15 14:54:23 +0800 2020,0,6691,,"""啊啊啊，才看到"""
柯柯柯杨啊,Sun Mar 15 14:54:21 +0800 2020,0,6690,,"""之前不会截图哈哈哈哈哈你好蔡大爷"""
孤独月光KK,Sun Mar 15 14:54:01 +0800 2020,0,6688,,"""来看严厉的蔡老师。"""
捕葵高手,Sun Mar 15 14:54:00 +0800 2020,0,6687,,"""冲冲冲"""
甜困与葵,Sun Mar 15 14:53:57 +0800 2020,0,6686,,"""温柔的蔡PD"""
恶魔卷卷,Sun Mar 15 14:53:56 +0800 2020,0,6685,,"""真的是做了很多功课，温柔又有梗，2020 蔡徐坤重新了解一下！"""
lii98k,Sun Mar 15 14:53:49 +0800 2020,0,6683,,"""蔡徐坤 #蔡徐坤 青你2制作人代表#    严厉有温度，温柔有原则@蔡徐坤"""
FannyF2012,Sun Mar 15 14:53:45 +0800 2020,0,6682,,"""我的天呐，冲呀"""
sususukiee,Sun Mar 15 14:53:43 +0800 2020,0,6681,,"""采访"""
谢夫夫,Sun Mar 15 14:53:38 +0800 2020,0,6680,,""""""
酸菜同学xxx,Sun Mar 15 14:53:37 +0800 2020,0,6679,,"""❤️❤️❤️❤️"""
温萌葵花籽,Sun Mar 15 14:53:37 +0800 2020,0,6676,,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈蔡徐坤冲鸭"""
_82号K,Sun Mar 15 14:53:36 +0800 2020,0,6675,,"""专访我来啦！！"""
胖葵十分甜,Sun Mar 15 14:53:37 +0800 2020,0,6678,,"""蔡徐坤冲呀"""
八月Scorpio_KUN,Sun Mar 15 14:53:37 +0800 2020,0,6677,,"""来啦"""
Aikun_SkyC1,Sun Mar 15 14:53:34 +0800 2020,0,6671,,"""哈哈哈哈哈，冲鸭"""
有亿点点困_,Sun Mar 15 14:53:34 +0800 2020,1,6673,,"""蔡徐坤冲呀"""
酸菜同学xxx,Sun Mar 15 14:53:34 +0800 2020,0,6672,,"""哈哈哈哈好可爱～"""
鲨鱼的小角,Sun Mar 15 14:53:33 +0800 2020,0,6669,,"""蔡PD好有趣一男的"""
-Maitian守望沵,Sun Mar 15 14:53:33 +0800 2020,0,6670,,"""#蔡徐坤点评# 蔡pd很专业很严格很尊重女训练生"""
小披风与小瓶盖,Sun Mar 15 14:53:29 +0800 2020,0,6667,,"""好可爱哦"""
来yi碗小仙女,Sun Mar 15 14:53:30 +0800 2020,0,6668,,"""哈哈哈哈哈哈哈可可爱爱"""
LOVEKUN8215,Sun Mar 15 14:53:25 +0800 2020,0,6666,,"""我们的蔡代表还是很严格的哦"""
_温柔姐姐,Sun Mar 15 14:53:23 +0800 2020,0,6665,,"""呜呜呜呜好可爱啊"""
漫目星葵,Sun Mar 15 14:53:22 +0800 2020,0,6664,,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"""
追坤计划kun,Sun Mar 15 14:53:19 +0800 2020,0,6663,,"""我来了"""
KunnnFu,Sun Mar 15 14:53:16 +0800 2020,0,6662,,"""火速赶来蔡代表"""
那年春天花丛中长出了蝴蝶,Sun Mar 15 14:53:16 +0800 2020,0,6661,,"""没想到你是这样的蔡徐坤！捡到宝了，哈哈哈"""
小水珠YOYO,Sun Mar 15 14:53:13 +0800 2020,0,6659,,"""蔡徐坤冲呀@蔡徐坤"""
Wabi-sab滿目星河,Sun Mar 15 14:53:13 +0800 2020,0,6660,,"""哈哈哈太🉑 了"""
媛媛ORIGANO,Sun Mar 15 14:53:11 +0800 2020,0,6658,,"""温柔而有力量 恭谦却坚定 坤坤这个PD我给打满分"""
SCc森,Sun Mar 15 14:53:11 +0800 2020,0,6657,,"""那几天好辛苦  真的有点憔悴"""
顶级好骗--蔡小葵,Sun Mar 15 14:53:02 +0800 2020,0,6654,,"""来了"""
·囚葵·,Sun Mar 15 14:53:02 +0800 2020,0,6655,,"""我来迟了"""
Beboop,Sun Mar 15 14:53:00 +0800 2020,0,6653,,"""菜绪困你造句真的有够土的"""
kankan_LL,Sun Mar 15 14:53:00 +0800 2020,0,6652,,"""我dream一个女团舞 冲呀"""
困困的崽哇,Sun Mar 15 14:52:56 +0800 2020,0,6651,,"""太可爱了"""
心想事成_25579,Sun Mar 15 14:52:56 +0800 2020,0,6650,,"""好喜欢"""
kun_汤圆崽,Sun Mar 15 14:52:52 +0800 2020,0,6648,,"""好的 那我期待女团舞了"""
美少女壮士月野兔,Sun Mar 15 14:52:51 +0800 2020,0,6647,,"""傻乎乎  真的好憨一男的  """
斯小弋,Sun Mar 15 14:52:51 +0800 2020,0,6646,,"""严格专业温柔有原则的蔡PD，你真的会截屏了吗哈哈哈哈……好可爱@蔡徐坤"""
ADONIS-葵,Sun Mar 15 14:52:49 +0800 2020,0,6645,,"""哈哈哈哈哈哈没想到没想到"""
奶油葵子酱,Sun Mar 15 14:52:49 +0800 2020,0,6644,,"""在上网课，马住！一会看"""
我是疯子我开心i,Sun Mar 15 14:52:47 +0800 2020,0,6643,,"""坤哥拼命跟上5G知道，死撑面子 好Q的pd@蔡徐坤"""
-鲸枳还没睡醒o,Sun Mar 15 14:52:44 +0800 2020,0,6642,,"""来来来 姐妹们搞起来 下一个热搜词“蔡徐坤冲呀”@蔡徐坤"""
小葵园长l,Sun Mar 15 14:52:42 +0800 2020,0,6641,,"""冲呀！！！！"""
偷蔡蔡,Sun Mar 15 14:52:39 +0800 2020,0,6639,,""""""
颖是IKUN丫,Sun Mar 15 14:52:38 +0800 2020,0,6638,,"""哈哈哈哈哈想看他示范女团舞"""
想牵小葵的手,Sun Mar 15 14:52:35 +0800 2020,0,6637,,"""可爱"""
果汁阮糖,Sun Mar 15 14:52:29 +0800 2020,0,6636,,"""我来笑葵葵了.😂"""
802号冷少女,Sun Mar 15 14:52:27 +0800 2020,0,6635,,"""我的天！！？！蔡徐坤最近可爱超标啦！！！"""
随风飘逐的喵,Sun Mar 15 14:52:26 +0800 2020,0,6634,,"""他好好笑"""
確認過眼神你根本不是人,Sun Mar 15 14:52:20 +0800 2020,0,6633,,"""我坤哥好有梗[贊]爱了"""
白白瘦瘦我本人Abt,Sun Mar 15 14:52:20 +0800 2020,0,6632,,"""哈哈哈可爱的蔡徐坤专业的蔡PD"""
黄競萱PLJ,Sun Mar 15 14:52:16 +0800 2020,0,6631,,"""暖心又专业的蔡PD"""
不想了就酱,Sun Mar 15 14:52:16 +0800 2020,0,6630,,"""@蔡徐坤"""
野蜜,Sun Mar 15 14:52:11 +0800 2020,0,6629,,"""笑死，蔡徐坤冲鸭"""
猫米521kk,Sun Mar 15 14:52:10 +0800 2020,1,6628,,"""哈哈，哈哈，哈哈"""
Fealess_bb,Sun Mar 15 14:52:01 +0800 2020,0,6627,,"""他好可爱哈哈哈哈哈哈"""
ikun坤宝贝呀,Sun Mar 15 14:52:01 +0800 2020,0,6626,,"""先🐴"""
今天也是想暴富的本秀儿,Sun Mar 15 14:52:01 +0800 2020,0,6625,,"""冲呀"""
看到菜菜了吗,Sun Mar 15 14:51:57 +0800 2020,0,6623,,"""新采访我来了！！"""
蔡徐坤是只漂亮猪猪,Sun Mar 15 14:51:58 +0800 2020,0,6624,,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈好土啊蔡徐坤"""
我是BAbyJ,Sun Mar 15 14:51:54 +0800 2020,0,6622,,"""蔡pd我爱你"""
L·LJY,Sun Mar 15 14:51:52 +0800 2020,1,6621,,"""大厂工友一出手，热搜必须搞到手！ 我是5G的！ 哈哈哈哈，蔡徐坤，你真是一个大宝贝，笑死我啦！@蔡徐坤"""
想牵小葵的手,Sun Mar 15 14:51:52 +0800 2020,0,6620,,"""可爱"""
猩姐很6,Sun Mar 15 14:51:50 +0800 2020,0,6619,,"""蔡徐坤怎么那么可爱！@蔡徐坤"""
xuekong666,Sun Mar 15 14:51:50 +0800 2020,0,6618,,"""期待蔡PD的女团舞"""
葵菜包包,Sun Mar 15 14:51:48 +0800 2020,0,6617,,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"""
我都说不要香菜了,Sun Mar 15 14:51:46 +0800 2020,0,6615,,"""好给力哦"""
原来是哈哈同学吖,Sun Mar 15 14:51:46 +0800 2020,1,6616,,"""哈哈，冲呀"""
徐洁姐姐YZZ,Sun Mar 15 14:51:45 +0800 2020,0,6614,,"""我太爱蔡代表了"""
草莓味的奶葵,Sun Mar 15 14:51:42 +0800 2020,0,6613,,"""真的被你土到了@蔡徐坤"""
脱线n次元,Sun Mar 15 14:51:41 +0800 2020,0,6612,,"""可爱死了"""
想牵小葵的手,Sun Mar 15 14:51:38 +0800 2020,0,6611,,""""""
Selina·Syu·K,Sun Mar 15 14:51:36 +0800 2020,0,6610,,"""新采访我来啦"""
徐沫儿my,Sun Mar 15 14:51:34 +0800 2020,0,6608,,"""不知道为啥想哭…猪猪现在的采访都是笑嘻嘻的真的是放松得样子了…之前的采访看都看不下去…感觉他状态难受…我看着也难受…现在看这样的…真的不会揪心…我就好喜欢这样欢欢乐乐的坤坤啊…这样多好…"""
RubyChan小屋,Sun Mar 15 14:51:34 +0800 2020,0,6607,,"""是严格不苟言笑的蔡PD 我怎么觉得还挺可爱又有趣呢@蔡徐坤"""
leooo_葵,Sun Mar 15 14:51:32 +0800 2020,0,6606,,"""小傻子"""
乜妗,Sun Mar 15 14:51:30 +0800 2020,0,6605,,"""救命啊哈哈哈哈哈哈太搞笑了"""
千老板001,Sun Mar 15 14:51:25 +0800 2020,0,6604,,"""蔡徐坤冲呀"""
为啥不能填,Sun Mar 15 14:51:24 +0800 2020,0,6603,,"""终于找到你了马一下拜访"""
柠檬的小玫瑰,Sun Mar 15 14:51:21 +0800 2020,0,6602,,""""""
葵葵宝贝十里樱,Sun Mar 15 14:51:19 +0800 2020,0,6600,,"""划重点，他之前不会截图"""
丽丽的坤宝,Sun Mar 15 14:51:20 +0800 2020,0,6601,,"""哈哈哈哈哈哈哈梗越来越多了"""
北葵向暖1531,Sun Mar 15 14:51:18 +0800 2020,0,6599,,"""物料砸的我头晕"""
困困的大少爷,Sun Mar 15 14:51:18 +0800 2020,0,6598,,"""笑死我了笑死我了 蔡徐坤可真有你的"""
小漆戚柒儿,Sun Mar 15 14:51:17 +0800 2020,0,6597,,"""哈哈哈哈哈哈哈哈哈哈哈我们坤子哥就是最土的！（不是）"""
nuliwy,Sun Mar 15 14:51:16 +0800 2020,0,6596,,"""蔡PD又暖心，又可爱"""
只为你的小懒猪,Sun Mar 15 14:51:15 +0800 2020,0,6595,,"""没有不苟言笑，很可爱啊，还会捞大厂工友"""
夏天不要留刘海,Sun Mar 15 14:51:14 +0800 2020,0,6594,,"""哈哈哈哈哈，骨子里还是我们小葵"""
宝贝今天有没有柠檬精,Sun Mar 15 14:51:14 +0800 2020,0,6593,,"""冲呀"""
努力jiajia,Sun Mar 15 14:51:13 +0800 2020,0,6592,,"""我居然才看到，啊啊啊啊啊啊"""
蔡蔡的圆耳朵儿,Sun Mar 15 14:51:13 +0800 2020,0,6591,,"""截图现在会了也就是以前不会嘛@蔡徐坤"""
坤宝首席跟班,Sun Mar 15 14:51:11 +0800 2020,0,6590,,"""哈哈哈哈蔡pd冲鸭！"""
北葵向暖1531,Sun Mar 15 14:51:08 +0800 2020,0,6589,,"""哇哇哇哇"""
葵葵捧在手心的旺仔牛奶,Sun Mar 15 14:51:04 +0800 2020,0,6587,,"""啊啊啊啊啊啊啊啊专访哎"""
芹白瘦菜,Sun Mar 15 14:51:02 +0800 2020,0,6585,,"""哈哈哈哈哈@蔡徐坤"""
予妳致愛_,Sun Mar 15 14:50:59 +0800 2020,0,6584,,"""暖心的蔡pd"""
-sorrY--en2,Sun Mar 15 14:50:57 +0800 2020,0,6583,,"""大厂工友一出手，热搜必须搞到手这也太搞笑了吧太可爱了！"""
Agelin吳琳,Sun Mar 15 14:50:51 +0800 2020,0,6580,,"""采访有在改，真的不官方啦可可爱爱的小葵"""
伴坤到老呀,Sun Mar 15 14:50:48 +0800 2020,0,6578,,"""冲鸭"""
奶泡中的橘妹,Sun Mar 15 14:50:46 +0800 2020,0,6576,,"""蔡pd冲呀"""
冥十一竟然被占用了,Sun Mar 15 14:50:47 +0800 2020,0,6577,,"""#蔡徐坤冲呀# """
叩叩叩_小林在嘛,Sun Mar 15 14:50:45 +0800 2020,0,6575,,"""大厂工友一出手，热搜必须搞到手（啊！他真的好可爱！（请多采访他吧！艺统们冲鸭！"""
墨漓kun,Sun Mar 15 14:50:30 +0800 2020,0,6573,,"""哈哈#蔡徐坤 青你2制作人代表# 我的pd真可可"""
Yuki520CXK,Sun Mar 15 14:50:30 +0800 2020,0,6572,,"""蔡PD好给力啊！蔡徐坤冲鸭@蔡徐坤"""
小瞎鱼葵,Sun Mar 15 14:50:30 +0800 2020,0,6571,,"""哈哈哈哈哈哈哈蔡徐坤冲呀#蔡徐坤点评#"""
葵花圆子,Sun Mar 15 14:50:30 +0800 2020,0,6570,,"""期待蔡徐坤#蔡徐坤点评#"""
奈丝ya,Sun Mar 15 14:50:28 +0800 2020,0,6568,,"""蔡徐坤到底会不会截图呢"""
风走一万八千里,Sun Mar 15 14:50:29 +0800 2020,0,6569,,"""坤你有点可爱！！！！"""
数星望月6505436198,Sun Mar 15 14:50:26 +0800 2020,0,6567,,"""好土好有梗蔡代表"""
奶一口小困,Sun Mar 15 14:50:22 +0800 2020,0,6566,,"""我来了我赶来了"""
酱香饼很好吃喵,Sun Mar 15 14:50:21 +0800 2020,0,6565,,"""蔡徐坤冲呀"""
