,Usename,Time,Like_count,Comments,blogger,sentiments,weight,isFan
4938,爱吃葵花糖,Sun Mar 15 16:14:22 +0800 2020,0.0,"""高冷呢小葵""",xlzy,0.42997211307807615,0.0,True
4939,酿制葵酱,Sun Mar 15 16:14:22 +0800 2020,0.0,"""蔡PD真的太有梗了哈哈哈哈哈""",xlzy,0.9203775082389647,0.0,False
4940,August_yoga_KUN,Sun Mar 15 16:14:10 +0800 2020,0.0,"""虽然标准严格，但是为人很暖啦""",xlzy,0.7362451770062021,0.0,True
4941,ddkkaren,Sun Mar 15 16:13:56 +0800 2020,0.0,"""@_himalayas 真滴要圈粉了 可爱的""",xlzy,0.9073393343923429,0.0,False
4942,不恋尘世浮华822,Sun Mar 15 16:13:56 +0800 2020,0.0,"""蔡徐坤   太可爱啦吧蔡徐坤""",xlzy,0.9704154373763654,0.0,True
4943,only魏什么,Sun Mar 15 16:13:54 +0800 2020,0.0,"""5G网""",xlzy,0.34811006817101764,0.0,False
4944,AUGUST_星馨,Sun Mar 15 16:13:48 +0800 2020,0.0,"""“大厂工友一出手 热搜必须搞到手”这是森莫鬼东西哦""",xlzy,0.6378417222720915,0.0,True
4945,82牌草莓酱,Sun Mar 15 16:13:46 +0800 2020,0.0,"""哈哈哈哈""",xlzy,0.8684210526315791,0.0,True
4946,signal玖玖,Sun Mar 15 16:13:45 +0800 2020,0.0,"""太好笑了这个崽""",xlzy,0.9665689268621042,0.0,False
4947,82号咔咔,Sun Mar 15 15:59:34 +0800 2020,0.0,"""就来晚了哥哥""",xlzy,0.9465902620784826,0.0,True
4948,丹无,Sun Mar 15 15:59:20 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈蔡徐坤冲呀""",xlzy,0.9937474549353886,0.0,False
4949,阿柳的蔡先生,Sun Mar 15 16:25:00 +0800 2020,0.0,"""蔡蔡好有梗哦""",xlzy,0.8020859269935734,0.0,True
4950,发量惊人小猪葵,Sun Mar 15 15:41:32 +0800 2020,0.0,"""好好玩""",xlzy,0.8654879391484723,0.0,False
4951,豬咪坤子,Sun Mar 15 15:43:17 +0800 2020,0.0,"""#蔡徐坤自认严格不苟言笑#""",xlzy,0.861352654271327,0.0,True
4952,梦玖奶昔,Sun Mar 15 15:43:13 +0800 2020,0.0,"""转发微博""",xlzy,0.6438907129142762,0.0,False
4953,_Sybilyyy,Sun Mar 15 15:43:07 +0800 2020,0.0,"""蔡徐坤给我冲！""",xlzy,0.8020859269935734,0.0,False
4954,IKUN的坤宝贝,Sun Mar 15 15:42:54 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
4955,坤香如故,Sun Mar 15 15:42:53 +0800 2020,0.0,"""有趣而不自知的亚子""",xlzy,0.5392024905584759,0.0,True
4956,搞酒的包子,Sun Mar 15 15:42:49 +0800 2020,0.0,"""过不去的大厂工友了 哈哈哈哈 不管怎么热搜都给他安排得明明白白的""",xlzy,0.9203897184045375,0.0,False
4957,Jae_jessie,Sun Mar 15 15:42:47 +0800 2020,0.0,"""想看女团舞""",xlzy,0.7738233040741507,0.0,False
4958,CXK-Dy灿爹,Sun Mar 15 15:42:45 +0800 2020,0.0,"""红红火火恍恍惚惚他真的好好笑""",xlzy,0.986747529136058,0.0,True
4959,树梢的阿圆圆,Sun Mar 15 15:42:15 +0800 2020,0.0,"""哈哈哈截图你现在会了啊，所以葵葵之前是真的不会截图！@蔡徐坤""",xlzy,0.9025207706176464,0.0,False
4960,August_洁希,Sun Mar 15 15:41:58 +0800 2020,0.0,"""#青2青春制作人代表蔡徐坤# 严厉有温度，温柔有原则！超级暖心的蔡PD#蔡徐坤化身魔鬼制作人#""",xlzy,0.999997694553433,0.0,False
4961,萌小小小葵,Sun Mar 15 15:41:50 +0800 2020,0.0,"""#蔡徐坤点评# 凌厉又有温度 温柔又不失原则#青2青春制作人代表蔡徐坤#""",xlzy,0.9999624990889417,0.0,True
4962,小透明13,Sun Mar 15 15:41:40 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
4963,张露戈lului,Sun Mar 15 15:41:40 +0800 2020,0.0,"""冲呀""",xlzy,0.5262327818078083,0.0,False
4964,一个菜包一杯豆浆,Sun Mar 15 15:41:30 +0800 2020,0.0,"""太可爱了""",xlzy,0.6663463298769546,0.0,False
4965,仙境里的Alice,Sun Mar 15 15:43:48 +0800 2020,0.0,"""超有梗""",xlzy,0.533500267048378,0.0,False
4966,82号养菜玩家,Sun Mar 15 15:41:28 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
4967,发量惊人小猪葵,Sun Mar 15 15:41:21 +0800 2020,0.0,"""大厂工友一出手，热搜必须搞到手 要不要这么搞笑啊#蔡徐坤 冲呀# #蔡徐坤青2舞台首秀#""",xlzy,0.11344765915660682,0.0,False
4968,柒柒_kun,Sun Mar 15 15:41:16 +0800 2020,0.0,"""坤坤长大了，现在八岁！""",xlzy,0.8921376733367447,0.0,False
4969,不经意走进你的世界,Sun Mar 15 15:41:10 +0800 2020,0.0,"""严格又暖心的@蔡徐坤  巨C CXK""",xlzy,0.7345310478658906,0.0,False
4970,0802号向日葵,Sun Mar 15 15:41:08 +0800 2020,0.0,"""大厂工友一出手，热搜必须搞到手""",xlzy,0.39445689438345877,0.0,True
4971,朱ikun,Sun Mar 15 15:41:07 +0800 2020,0.0,"""专访来了""",xlzy,0.19999999999999996,0.0,False
4972,原来你是我的天地,Sun Mar 15 15:40:58 +0800 2020,0.0,"""你现在会截图了？？哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9761578242633354,0.0,False
4973,时光将我挡在门外,Sun Mar 15 15:40:55 +0800 2020,0.0,"""嗷嗷嗷嗷嗷嗷嗷！""",xlzy,0.32405620432475524,0.0,False
4974,511捏坤哥的胸,Sun Mar 15 15:40:52 +0800 2020,0.0,"""IKUN在线吃瓜蔡徐坤cxk太有梗太可爱了！""",xlzy,0.2531397022093266,0.0,True
4975,_故蕴,Sun Mar 15 15:40:51 +0800 2020,0.0,"""PD真帅""",xlzy,0.4737672181921908,0.0,False
4976,吊兰和绿萝,Sun Mar 15 15:40:45 +0800 2020,0.0,"""哈哈哈""",xlzy,0.8684210526315791,0.0,False
4977,杨杨杨瘦子啊,Sun Mar 15 15:40:45 +0800 2020,0.0,"""新采访！我到现在才看到！！！""",xlzy,0.5585626280781201,0.0,False
4978,百里木兰-KUN,Sun Mar 15 15:40:39 +0800 2020,0.0,"""每次看坤，就想以后哪个拯救太阳系的女孩儿能做我们坤坤的女朋友啊""",xlzy,0.9989222977492437,0.0,True
4979,量量在考研,Sun Mar 15 15:43:35 +0800 2020,0.0,"""哈哈哈 我是5g（傲娇脸""",xlzy,0.7362872531883965,0.0,False
4980,毛毛家的毛毛2013,Sun Mar 15 15:43:52 +0800 2020,0.0,"""来了来了发现@蔡徐坤 越来越逗了，有趣的灵魂""",xlzy,0.9984920815373365,0.0,False
4981,懵懂-喵星人,Sun Mar 15 15:40:22 +0800 2020,0.0,"""哈哈哈哈""",xlzy,0.8684210526315791,0.0,False
4982,KUN_小牛,Sun Mar 15 15:45:17 +0800 2020,0.0,"""不一样的严格和温柔的蔡PD👍👍👍""",xlzy,0.9181711070032991,0.0,True
4983,等风的小雪宝宝,Sun Mar 15 15:46:01 +0800 2020,0.0,"""哈哈哈，莫名搞笑@蔡徐坤 好有梗""",xlzy,0.9869832535389981,0.0,False
4984,cccwss,Sun Mar 15 15:45:58 +0800 2020,0.0,"""拜拜哦""",xlzy,0.890142453148024,0.0,False
4985,personality·KUN,Sun Mar 15 15:45:57 +0800 2020,0.0,"""""",xlzy,0.5,0.0,True
4986,函熙峻520,Sun Mar 15 15:45:51 +0800 2020,0.0,"""严厉有温度温柔有原则超级暖心的蔡PD啊 """,xlzy,0.9711446622212665,0.0,False
4987,cccwss,Sun Mar 15 15:45:49 +0800 2020,0.0,"""我今天就要上课了""",xlzy,0.9108160094352268,0.0,False
4988,大杼纸,Sun Mar 15 15:45:49 +0800 2020,0.0,"""哈哈哈我也想看你跳女团舞，冲鸭""",xlzy,0.7792960730198604,0.0,False
4989,August-Gemini,Sun Mar 15 15:45:45 +0800 2020,0.0,"""三岁，不能再多了""",xlzy,0.27863671408183166,0.0,False
4990,你脑壳秃了,Sun Mar 15 15:45:42 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈果然预测错了""",xlzy,0.9999140982043327,0.0,False
4991,_蔡阿困飯_,Sun Mar 15 15:45:42 +0800 2020,0.0,"""啊啊啊啊啊啊啊""",xlzy,0.9563024306917736,0.0,False
4992,柠檬树上的那片叶子,Sun Mar 15 15:45:41 +0800 2020,0.0,"""蔡徐坤，你真的好土诶哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈""",xlzy,0.9999568140883698,0.0,False
4993,小葵宝宝困辽,Sun Mar 15 15:45:26 +0800 2020,0.0,"""太可爱了""",xlzy,0.6663463298769546,0.0,True
4994,徐坤专属小猫咪,Sun Mar 15 15:45:23 +0800 2020,0.0,"""温柔的蔡PD我太爱了""",xlzy,0.9641213858465922,0.0,True
4995,Klumina,Sun Mar 15 15:45:18 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
4996,August_微醺,Sun Mar 15 15:45:14 +0800 2020,0.0,"""可爱哦""",xlzy,0.8088888888888889,0.0,False
4997,猫咪喜欢狮子,Sun Mar 15 15:43:58 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
4998,可爱的kakawo,Sun Mar 15 15:45:09 +0800 2020,0.0,"""哈哈哈，好土的顺口溜""",xlzy,0.8662952246542448,0.0,False
4999,皮卡丘不是卡丘,Sun Mar 15 15:45:00 +0800 2020,0.0,"""菜三岁时锤""",xlzy,0.5711100968306919,0.0,False
5000,要去看kun现场,Sun Mar 15 15:44:48 +0800 2020,0.0,"""蔡徐坤冲鸭""",xlzy,0.6346191731675036,0.0,False
5001,小静子照镜子呀,Sun Mar 15 15:44:48 +0800 2020,0.0,"""虽然顶着压力但表现的很好呀""",xlzy,0.980004587319553,0.0,False
5002,蔡菜采彩-K,Sun Mar 15 15:44:47 +0800 2020,0.0,"""我来了""",xlzy,0.5262327818078083,0.0,False
5003,啊啊是C,Sun Mar 15 15:44:39 +0800 2020,0.0,"""哈哈哈哈好可爱哈哈哈哈哈哈@蔡徐坤""",xlzy,0.9999640235377409,0.0,False
5004,幽灵肎肎,Sun Mar 15 15:44:13 +0800 2020,0.0,"""蔡徐坤""",xlzy,0.8182313426953005,0.0,False
5005,彩色的海葵,Sun Mar 15 15:44:13 +0800 2020,0.0,"""哈哈现在一听他说话我就想笑""",xlzy,0.6438650008998228,0.0,False
5006,你困了没·,Sun Mar 15 15:44:10 +0800 2020,0.0,"""@西瓜超爱困觉的k""",xlzy,0.21827340661384342,0.0,False
5007,坤哥是我的世界,Sun Mar 15 15:44:05 +0800 2020,0.0,"""你怎么那么有梗""",xlzy,0.5,0.0,True
5008,CXK的向阳花,Sun Mar 15 15:44:03 +0800 2020,0.0,"""蔡徐坤你怎么越来越搞笑！""",xlzy,0.7544811706029184,0.0,True
5009,江停的小茶饼007,Sun Mar 15 15:44:01 +0800 2020,0.0,"""蔡徐坤蔡徐坤#蔡徐坤 青你2制作人代表#  坤""",xlzy,0.9606418034267746,0.0,False
5010,松本五代香,Sun Mar 15 15:44:02 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我真的要笑死了他怎么这么土""",xlzy,0.9999998753149972,0.0,False
5011,专属开水壶,Sun Mar 15 15:40:27 +0800 2020,0.0,"""原来你真的不会截图啊@蔡徐坤 """,xlzy,0.9342791675690488,0.0,False
5012,彩彩葵光,Sun Mar 15 15:40:19 +0800 2020,0.0,"""《青你2》蔡PD@蔡徐坤 土味顺口溜“大厂工友一出手，热搜必须搞到手”！你期待的#蔡徐坤冲呀# 并没有。同字数的有#蔡徐坤点评# """,xlzy,0.9440104233316918,0.0,False
5013,我爱吃汉堡丶木,Sun Mar 15 15:59:06 +0800 2020,0.0,"""哇，我怎么才看到""",xlzy,0.38769566800145616,0.0,False
5014,想牵小葵的手,Sun Mar 15 15:36:33 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈.""",xlzy,0.9953016928452314,0.0,True
5015,爱困的星星s,Sun Mar 15 15:37:12 +0800 2020,0.0,"""来了""",xlzy,0.5262327818078083,0.0,True
5016,阳咘咘,Sun Mar 15 15:37:09 +0800 2020,0.0,"""嗯！蔡徐坤很高冷的！""",xlzy,0.8712809899088122,0.0,False
5017,蔡徐坤第802个小弟,Sun Mar 15 15:37:06 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈哈哈嗝""",xlzy,0.9724571802078488,0.0,True
5018,Jolur,Sun Mar 15 15:37:02 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
5019,八月的困崽,Sun Mar 15 15:36:56 +0800 2020,0.0,"""哈哈哈蔡徐坤冲呀""",xlzy,0.9639611138889732,0.0,True
5020,only5秒记忆小仙女,Sun Mar 15 15:36:52 +0800 2020,0.0,"""蔡徐坤冲呀，肯定上不了，哈哈哈""",xlzy,0.9185211177441767,0.0,False
5021,只爱困困代表_,Sun Mar 15 15:36:50 +0800 2020,0.0,"""我来啦！#蔡徐坤自认严格不苟言笑#""",xlzy,0.861352654271327,0.0,True
5022,霸气只是小号,Sun Mar 15 15:36:49 +0800 2020,0.0,"""蔡pd真的好可爱，采访也太搞笑了！哈哈@蔡徐坤""",xlzy,0.9969490266099718,0.0,False
5023,菜籽不产油,Sun Mar 15 15:36:39 +0800 2020,0.0,"""新采访我来了""",xlzy,0.7114413213686993,0.0,False
5024,花园里的CAI,Sun Mar 15 15:36:39 +0800 2020,0.0,"""好快来补课""",xlzy,0.886460756785631,0.0,False
5025,想牵小葵的手,Sun Mar 15 15:36:38 +0800 2020,0.0,"""可爱""",xlzy,0.8088888888888889,0.0,True
5026,空白_kun0802,Sun Mar 15 15:36:36 +0800 2020,0.0,"""我来了""",xlzy,0.5262327818078083,0.0,True
5027,粥粥小猪猪,Sun Mar 15 15:36:35 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
5028,奶葵星球kun,Sun Mar 15 15:36:30 +0800 2020,0.0,"""蔡徐坤冲啊""",xlzy,0.8182313426953005,0.0,True
5029,姬瞿麦双子,Sun Mar 15 15:37:35 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
5030,奶葵星球kun,Sun Mar 15 15:36:23 +0800 2020,0.0,"""我来了，，啊啊啊啊啊啊""",xlzy,0.949404101236886,0.0,True
5031,冷面女侠葵希希,Sun Mar 15 15:36:16 +0800 2020,0.0,"""#蔡徐坤 冲呀# 冲冲冲呀安排""",xlzy,0.5133483199341132,0.0,False
5032,天天都要开心吧,Sun Mar 15 15:36:16 +0800 2020,0.0,"""蔡徐坤也太可爱了@蔡徐坤""",xlzy,0.9932730377424797,0.0,False
5033,卢轩子K,Sun Mar 15 15:36:14 +0800 2020,0.0,"""哈哈哈""",xlzy,0.8684210526315791,0.0,False
5034,向着太阳生长的你,Sun Mar 15 15:36:09 +0800 2020,0.0,"""造句很押韵 除了有点土 大哥5G网怕是个假网 穿越到过去了""",xlzy,0.49388398618288076,0.0,False
5035,你觉得呢cr,Sun Mar 15 15:35:51 +0800 2020,0.0,"""妈耶，这是我认识的蔡徐坤吗""",xlzy,0.8020859269935734,0.0,False
5036,Ms·Couch·Potato,Sun Mar 15 15:35:52 +0800 2020,0.0,"""#蔡徐坤 青你2制作人代表# 新采访  蔡徐坤cxk""",xlzy,0.9756718876521082,0.0,False
5037,好爱困吖,Sun Mar 15 15:35:50 +0800 2020,0.0,"""太可爱了吧@蔡徐坤""",xlzy,0.9732862323472614,0.0,True
5038,飘渺孤鸿730,Sun Mar 15 15:35:48 +0800 2020,0.0,"""哈哈哈哈哈哈，这究竟是什么神仙宝贝啊""",xlzy,0.9995745897912393,0.0,False
5039,睽睽睽葵葵花籽,Sun Mar 15 15:35:40 +0800 2020,0.0,"""我怎么才看到！蔡pd我来了！！！！！！！！@蔡徐坤""",xlzy,0.9034996628257729,0.0,True
5040,别扯我菜叶子啊,Sun Mar 15 15:35:39 +0800 2020,0.0,"""嘿嘿嘿期待女团舞哦~""",xlzy,0.8789404043362463,0.0,False
5041,好爱困吖,Sun Mar 15 15:35:38 +0800 2020,0.0,"""蔡梗王@蔡徐坤""",xlzy,0.9877972332388993,0.0,True
5042,A奶包小葵_,Sun Mar 15 15:35:24 +0800 2020,0.0,"""蔡蔡太好笑了哈哈哈哈哈哈每天必笑""",xlzy,0.9991788295319208,0.0,True
5043,天天快乐MC,Sun Mar 15 15:37:23 +0800 2020,0.0,"""可爱又温柔的蔡pd""",xlzy,0.987816205007334,0.0,False
5044,名侦探ikun,Sun Mar 15 15:37:38 +0800 2020,0.0,"""哈哈哈哈哈，冲鸭""",xlzy,0.7180367934800104,0.0,False
5045,0802号向日葵,Sun Mar 15 15:40:08 +0800 2020,0.0,"""有点官方的蔡徐坤""",xlzy,0.7723628614855583,0.0,True
5046,Renyeer,Sun Mar 15 15:39:25 +0800 2020,0.0,"""蔡徐坤冲鸭""",xlzy,0.6346191731675036,0.0,False
5047,林hong山的那边有一个蓝精灵,Sun Mar 15 15:40:08 +0800 2020,0.0,"""很幽默，节目很欢乐""",xlzy,0.7565860056494425,0.0,False
5048,喜欢蔡老头,Sun Mar 15 15:40:04 +0800 2020,0.0,"""可可爱爱蔡徐坤""",xlzy,0.9786840834707319,0.0,False
5049,蔡徐坤你笑一个嘛,Sun Mar 15 15:40:02 +0800 2020,0.0,"""蔡徐坤你有够可爱啦""",xlzy,0.9391841876936775,0.0,True
5050,宇宙顶流俊渣渣,Sun Mar 15 15:40:03 +0800 2020,0.0,"""#蔡徐坤冲呀# 好给力哦""",xlzy,0.6526252925236563,0.0,False
5051,糖炒栗子_82,Sun Mar 15 15:39:59 +0800 2020,0.0,"""我“现在”会了=我之前不会""",xlzy,0.4226325103935489,0.0,True
5052,蔡徐坤Ner,Sun Mar 15 15:39:54 +0800 2020,0.0,"""转发微博""",xlzy,0.6438907129142762,0.0,True
5053,种葵得葵种菜得菜,Sun Mar 15 15:39:53 +0800 2020,0.0,"""女团舞有希望嘛！！！！""",xlzy,0.6527108150837484,0.0,False
5054,超可可的小葵,Sun Mar 15 15:39:54 +0800 2020,0.0,"""蔡PD我来了!""",xlzy,0.3104873687936206,0.0,True
5055,0802号向日葵,Sun Mar 15 15:39:46 +0800 2020,0.0,"""哈哈哈哈""",xlzy,0.8684210526315791,0.0,True
5056,此刻在看,Sun Mar 15 15:39:41 +0800 2020,0.0,"""哈哈😄""",xlzy,0.5,0.0,False
5057,蔡徐坤早点娶我,Sun Mar 15 15:39:39 +0800 2020,0.0,"""蔡代表好棒！""",xlzy,0.9733236774135923,0.0,True
5058,绮丽梦境的低语,Sun Mar 15 15:39:37 +0800 2020,0.0,"""我怎么才看到！！！""",xlzy,0.36307642375972804,0.0,False
5059,UNIVERSE_KUN,Sun Mar 15 15:39:34 +0800 2020,0.0,"""新采访冲呀""",xlzy,0.7114413213686993,0.0,True
5060,为坤坤摘月,Sun Mar 15 15:39:12 +0800 2020,0.0,"""可可爱爱的蔡PD""",xlzy,0.6459326369557173,0.0,True
5061,橘子欧腻0802,Sun Mar 15 15:37:38 +0800 2020,0.0,"""新采访""",xlzy,0.7114413213686993,0.0,True
5062,ikun国际娱乐ceo,Sun Mar 15 15:38:59 +0800 2020,0.0,"""哈哈哈蔡徐坤采访""",xlzy,0.9730614784045584,0.0,False
5063,葵崽的小饼干,Sun Mar 15 15:38:50 +0800 2020,0.0,"""哈哈哈哈，好可爱""",xlzy,0.9773510495340744,0.0,False
5064,李Phot,Sun Mar 15 15:38:37 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈""",xlzy,0.9751349273004098,0.0,False
5065,Foreverlove-蔡徐坤,Sun Mar 15 15:38:32 +0800 2020,0.0,"""他好有梗哦""",xlzy,0.4737672181921908,0.0,True
5066,吃菜yaa,Sun Mar 15 15:38:22 +0800 2020,0.0,"""来啦来啦！""",xlzy,0.5,0.0,False
5067,KUN的小喵咪,Sun Mar 15 15:38:18 +0800 2020,0.0,"""哈哈哈哈哈""",xlzy,0.8684210526315791,0.0,True
5068,Zero落雪ikun,Sun Mar 15 15:38:00 +0800 2020,0.0,"""#青2青春制作人代表蔡徐坤#""",xlzy,0.9988852936993624,0.0,False
5069,我好困啊··,Sun Mar 15 15:37:51 +0800 2020,0.0,"""好可爱的采访""",xlzy,0.9074700214152934,0.0,False
5070,C-dyAmen,Sun Mar 15 15:37:51 +0800 2020,0.0,"""啊啊啊啊啊蔡徐坤现在采访的感觉都不一样了""",xlzy,0.9505548279295432,0.0,False
5071,BABYMOMOKUN,Sun Mar 15 15:37:46 +0800 2020,0.0,"""蔡徐坤丨#青2青春制作人代表蔡徐坤# @蔡徐坤 冲呀！""",xlzy,0.9998324305678771,0.0,True
5072,喵喵喵喵星人2005,Sun Mar 15 15:37:46 +0800 2020,0.0,"""哈哈哈哈""",xlzy,0.8684210526315791,0.0,False
5073,点点8K,Sun Mar 15 15:37:45 +0800 2020,0.0,"""哈哈哈哈哈蔡徐坤好有梗""",xlzy,0.9763696325944998,0.0,False
5074,我自有光xk,Sun Mar 15 15:37:38 +0800 2020,0.0,"""哈哈哈  5G""",xlzy,0.855948838728563,0.0,False
5075,Lillian_Zhang777,Sun Mar 15 15:46:01 +0800 2020,0.0,"""可能觉得不苟言笑比较高冷吧😏@蔡徐坤 #蔡徐坤冲呀# #蔡徐坤 青你2制作人代表# #蔡徐坤点评#""",xlzy,0.5196747702230449,0.0,False
5076,遥远的他一切安好-小K,Sun Mar 15 15:46:14 +0800 2020,0.0,"""很认真很会说话的蔡徐坤pd@蔡徐坤""",xlzy,0.9799046991240544,0.0,False
5077,踏雪寻美0802,Sun Mar 15 15:46:29 +0800 2020,0.0,"""蔡代表我来了""",xlzy,0.8654233973777261,0.0,True
5078,带着葵葵,Sun Mar 15 15:54:07 +0800 2020,0.0,"""蔡pd""",xlzy,0.8182313426953005,0.0,True
5079,天籁之英0802,Sun Mar 15 15:55:25 +0800 2020,0.0,"""哈哈哈哈哈蔡PD真的好有梗好可爱哦！""",xlzy,0.9971021996660455,0.0,True
5080,蔡先生KUN,Sun Mar 15 15:55:13 +0800 2020,0.0,"""#蔡徐坤 冲呀#""",xlzy,0.7848834423144085,0.0,True
5081,沫沫葵酱,Sun Mar 15 15:55:07 +0800 2020,0.0,"""哈哈哈哈哈哈，真的好可爱啊！感谢工作人员，这次采访问题不错，粉丝也想了解我不管！我要女团舞！！！""",xlzy,0.9999610547374499,0.0,False
5082,小葵晨晨,Sun Mar 15 15:55:04 +0800 2020,0.0,"""哈哈哈好有梗""",xlzy,0.9106767194114992,0.0,True
5083,Euphoria82,Sun Mar 15 15:55:02 +0800 2020,0.0,"""小坤太有梗了""",xlzy,0.298148925348961,0.0,True
5084,葵麻-X八月狮,Sun Mar 15 15:54:58 +0800 2020,0.0,"""可可爱爱""",xlzy,0.9188908873483798,0.0,True
5085,葵葵弟弟520,Sun Mar 15 15:54:53 +0800 2020,0.0,"""@CXK-我的全部""",xlzy,0.5,0.0,True
5086,你若则是,Sun Mar 15 15:54:49 +0800 2020,0.0,"""冲鸭""",xlzy,0.29999999999999993,0.0,False
5087,段奥娟的BIO,Sun Mar 15 15:54:49 +0800 2020,0.0,"""哦""",xlzy,0.5262327818078083,0.0,False
5088,今天mua葵葵了吗,Sun Mar 15 15:54:47 +0800 2020,0.0,"""你怎么憨而不自知啊""",xlzy,0.26258671565360747,0.0,True
5089,你最爱的蕾,Sun Mar 15 15:54:46 +0800 2020,0.0,"""可爱帅气的蔡徐坤""",xlzy,0.9956448485005273,0.0,False
5090,坤牌猫咪,Sun Mar 15 15:54:41 +0800 2020,0.0,"""蔡徐坤 #青2青春制作人代表蔡徐坤# @蔡徐坤""",xlzy,0.9998641740342596,0.0,True
5091,小八月的KunLight,Sun Mar 15 15:54:24 +0800 2020,0.0,"""不会截图蔡徐坤被抓个现行，太可爱了""",xlzy,0.7648785255584956,0.0,True
5092,不愧是小牛k,Sun Mar 15 15:54:06 +0800 2020,0.0,"""""",xlzy,0.5,0.0,False
5093,七尹962496,Sun Mar 15 15:55:41 +0800 2020,0.0,"""啊哈哈哈打脸笑死我了这个蔡徐坤！""",xlzy,0.9161857254828151,0.0,False
5094,快乐幸运围绕你,Sun Mar 15 15:54:06 +0800 2020,0.0,"""好好笑哦""",xlzy,0.734485130481462,0.0,False
5095,葵葵很困_KUN,Sun Mar 15 15:54:05 +0800 2020,0.0,"""哈哈哈哈哈哈好可爱啦""",xlzy,0.9961151344457101,0.0,True
5096,真的好爱困_,Sun Mar 15 15:54:02 +0800 2020,0.0,"""蔡徐坤冲鸭！！""",xlzy,0.609939366440313,0.0,True
5097,DaNIiiii_,Sun Mar 15 15:53:53 +0800 2020,0.0,"""冲呀葵葵""",xlzy,0.4737672181921908,0.0,False
5098,有糖吃就会微笑,Sun Mar 15 15:53:50 +0800 2020,0.0,"""蔡徐坤冲呀哈哈哈哈哈哈哈哈哈哈（bhys我又笑你了鹅鹅鹅鹅鹅）""",xlzy,0.9994630339750106,0.0,False
5099,蔡小包来了,Sun Mar 15 15:53:50 +0800 2020,0.0,"""啊啊啊啊啊啊这是蔡徐坤的啥话风格啊啊啊我又见了""",xlzy,0.9955214583943196,0.0,False
5100,坤哥的喵喵喵,Sun Mar 15 15:53:45 +0800 2020,0.0,"""蔡徐坤冲鸭😘😘😘😘😘""",xlzy,0.609939366440313,0.0,True
5101,樱花赏味期手册,Sun Mar 15 15:53:43 +0800 2020,0.0,"""可爱又严格的蔡pd呀""",xlzy,0.9449135333531913,0.0,False
5102,xiaokui008,Sun Mar 15 15:53:36 +0800 2020,0.0,"""我来了我来了""",xlzy,0.5262327818078083,0.0,False
5103,加冰芒果汁丶,Sun Mar 15 15:53:31 +0800 2020,0.0,"""是5G在线的蔡PD了""",xlzy,0.3781508724635736,0.0,False
5104,仰天一喵,Sun Mar 15 15:53:27 +0800 2020,0.0,"""灰常时髦5G冲浪的坤学长@蔡徐坤 蔡徐坤#蔡徐坤 青你2制作人代表# #青春有你#""",xlzy,0.9996193943798604,0.0,False
5105,Candy-映映,Sun Mar 15 15:53:20 +0800 2020,0.0,"""蔡PD：“大厂工友一出手，热搜必须搞到手”哈哈哈哈有意思""",xlzy,0.986393887799848,0.0,False
5106,三十一号八尾,Sun Mar 15 15:53:19 +0800 2020,0.0,"""哈哈哈哈哈哈哈哈蔡徐坤你太可爱啦""",xlzy,0.996512835085595,0.0,False
5107,浮烟染mama,Sun Mar 15 15:55:35 +0800 2020,0.0,"""蔡代表名副其实""",xlzy,0.6836163203181703,0.0,False
5108,喜欢坤葵奎的小姐姐777,Sun Mar 15 15:55:56 +0800 2020,0.0,"""蔡代表""",xlzy,0.8654233973777261,0.0,True
