,Usename,Time,Like_count,Comments,blogger,weight,sentiments,isFan
165,葵七七的哥哥,Thu Mar 12 22:22:43 +0800 2020,4,"""个人cut呀！""",qnjf,2.0,0.4737672181921908,False
166,KUN坤葵,Thu Mar 12 23:09:49 +0800 2020,4,"""坤制作人""",qnjf,2.0,0.7297953905324696,True
167,大狮子的小兔子呀,Wed Mar 18 12:45:17 +0800 2020,4,"""用作品说话@蔡徐坤""",fashion,2.0,0.974658251646664,False
168,柠栀坤,Thu Mar 12 22:41:41 +0800 2020,4,"""完整版cut码住""",qnjf,2.0,0.672546624683503,True
169,小西几吃喝玩乐的日常,Thu Mar 12 22:09:24 +0800 2020,4,"""舞台也超级帅  网页链接""",hld,2.0,0.34529864843503055,False
170,渝豫爱情故事,Thu Mar 12 22:20:34 +0800 2020,4,"""我没黑过他""",hld,2.0,0.3302485663264493,False
171,Enk_ee,Thu Mar 12 22:07:31 +0800 2020,4,"""他一直很温柔很绅士，只是一直被人营销拉踩黑罢了""",hld,2.0,0.8374950924373759,False
172,82葵葵的猫,Thu Mar 12 23:01:18 +0800 2020,4,"""蔡蔡真的是温柔本身了""",qnjf,2.0,0.994789853375449,True
173,超级X泡蔡D姐姐,Wed Mar 18 13:36:07 +0800 2020,4,"""他让热爱成为一把无坚不摧的剑，披荆斩棘的完成梦想，这也是他最厉害的护心甲""",fashion,2.0,0.9848744114644502,False
174,守护圆耳朵的格格巫,Thu Mar 12 22:44:51 +0800 2020,4,"""他能有这么多粉丝喜欢是有道理的，在他最难的时候粉丝一直愿意陪着他是有道理的，现在新菜苗喜欢他是有道理的，从骨子里透出来的教养大家都能看到的~""",hld,2.0,0.9913951711952739,False
175,蔡先生的梓曦吖,Thu Mar 12 22:57:15 +0800 2020,4,"""太感动了，这么快都有单人了""",qnjf,2.0,0.861409098970487,True
176,当嘚当当当,Fri Mar 13 00:26:02 +0800 2020,4,"""感觉是很会照顾别人情绪的人 长得也帅 喜欢""",hld,2.0,0.9990470797496382,False
177,王甜甜web的小可爱,Fri Mar 13 08:45:39 +0800 2020,4,"""以前不怎么了解他，只知道全网黑，但现在看了这个后感觉他还挺不错""",qnjf,2.0,0.8726716279243727,False
178,落花守坤1314,Thu Mar 12 22:44:56 +0800 2020,4,"""双智商的蔡徐坤，遇事做游刃有余""",qnjf,2.0,0.9828121271758232,True
179,落花守坤1314,Thu Mar 12 22:44:56 +0800 2020,4,"""双智商的蔡徐坤，遇事做游刃有余  网页链接""",qnjf,2.0,0.9526033189118078,True
180,水落桐tong,Thu Mar 12 22:27:32 +0800 2020,4,"""宝贝真是太好了，简直无可挑剔""",qnjf,2.0,0.5164311579404747,False
181,kun是什么神仙颜值,Thu Mar 12 23:54:20 +0800 2020,4,"""看到了风雨过后的彩虹""",qnjf,2.0,0.9142882106296791,False
182,媛月星坤Y,Thu Mar 12 22:39:51 +0800 2020,4,"""温柔绅士的大男孩""",qnjf,2.0,0.929923802924901,True
183,小西几吃喝玩乐的日常,Thu Mar 12 22:09:24 +0800 2020,4,"""舞台也超级帅""",hld,2.0,0.6000799053524202,False
184,向日甜葵·音,Thu Mar 12 22:46:24 +0800 2020,4,"""骨子里温柔善良的人""",qnjf,2.0,0.9858483023387352,True
185,甜葵奶筱,Thu Mar 12 22:16:49 +0800 2020,4,"""蔡PD太暖了""",qnjf,2.0,0.8270085629462702,True
186,葵里奎气狮子,Thu Mar 12 23:14:10 +0800 2020,3,"""这又让我发掘了蔡徐坤的不同点，真的太暖心体贴了。蔡徐坤你已经在我心里扎根了你还想怎样""",qnjf,1.5,0.9985376789718453,False
187,只想简单爱KUN,Thu Mar 12 22:33:40 +0800 2020,3,"""来啦""",qnjf,1.5,0.5262327818078083,True
188,K芷婷,Thu Mar 12 23:35:15 +0800 2020,3,"""温柔本人""",qnjf,1.5,0.7990354384818187,False
189,爱芒果冰的加菲猫,Thu Mar 12 22:53:09 +0800 2020,3,"""#蔡徐坤 打篮球只是我的爱好# 热爱无罪！""",qnjf,1.5,0.9548515430675767,False
190,飞飞家的菜包崽崽,Fri Mar 13 00:45:28 +0800 2020,3,"""两年了 等来了坤哥的第一个常驻综艺""",qnjf,1.5,0.830461121156583,False
191,Jninina,Sat Mar 14 00:07:44 +0800 2020,3,"""路人看了青春有你2后被蔡徐坤圈粉了 他好暖""",qnjf,1.5,0.9968230164568825,False
192,Eafkun戏言,Thu Mar 12 22:37:35 +0800 2020,3,"""没想到，这是我首页第一个cut👍🏻""",qnjf,1.5,0.2718547537301824,False
193,矢高北斗,Thu Mar 12 23:19:29 +0800 2020,3,"""我靠，我以前真的是因为鬼畜知道他的！他怎么这么帅啊！！！我要命了真是！！！太帅了！！！好喜欢他说话！！！啊啊啊啊啊啊啊怎么办""",qnjf,1.5,0.301388705326333,False
194,王珍想吃辣椒炒肉,Thu Mar 12 23:17:55 +0800 2020,3,"""等到cut了，用我哥的一句话：好给力哦ZDBC！""",qnjf,1.5,0.5490161851595754,False
195,思是思思张,Thu Mar 12 23:38:43 +0800 2020,3,"""此刻、我又在搞偶了！""",hld,1.5,0.7266747281036097,False
196,苏木恋茯苓,Wed Mar 18 13:14:26 +0800 2020,3,"""作品是最好的证明，一切打不倒我们的，会让我们更强大。坚持热爱，继续前行。@蔡徐坤""",fashion,1.5,0.9935402996642003,False
197,看白日焰火,Thu Mar 12 23:01:00 +0800 2020,3,"""你真的好速度啊！感谢！存一下""",qnjf,1.5,0.9222942017189436,False
198,Kunkun麻麻歌迷,Fri Apr 03 11:49:22 +0800 2020,3,"""小坤笑起来真的好可爱，现场的ikun们好幸福哦""",xmtz,1.5,0.9865690200132561,False
199,蔡徐坤的愣愣1992,Fri Apr 03 01:29:14 +0800 2020,3,"""我的宝贝好甜啊啊啊""",xmtz,1.5,0.982786256345639,True
200,蔡徐坤的愣愣1992,Fri Apr 03 01:29:52 +0800 2020,3,"""笑起来太甜了吧""",xmtz,1.5,0.6774921075767265,True
201,八月循环_,Fri Apr 03 08:29:40 +0800 2020,3,"""笑死了 爱困不管怎么样叫就行了""",xmtz,1.5,0.7188406340189493,True
202,旺仔梦想家o_O,Thu Mar 12 22:21:31 +0800 2020,3,"""@什么时候能见到蔡徐坤 在夸你老公""",hld,1.5,0.977920679725215,False
203,磕到都是真的,Thu Mar 12 23:55:46 +0800 2020,3,"""除了本身很可爱之外同行衬托""",hld,1.5,0.9305447632906251,False
204,喜歡獅子坤,Wed Mar 18 14:17:03 +0800 2020,3,"""時间会证明一切""",fashion,1.5,0.1641615092672245,True
205,喜歡獅子坤,Wed Mar 18 14:29:08 +0800 2020,3,"""他的作品就是舞台""",fashion,1.5,0.8038947591273665,True
206,Ikun是我唯一的名字,Wed Mar 18 13:45:03 +0800 2020,3,"""作品就是他最好的铠甲""",fashion,1.5,0.8334676756007275,False
207,缘来是你1_63382,Wed Mar 18 15:49:36 +0800 2020,3,"""努力热爱专注不会辜负蔡徐坤""",fashion,1.5,0.9980806319912997,True
208,吃不饱睡不醒的汀,Thu Mar 12 21:56:23 +0800 2020,3,"""造型问题吧，这样清清爽爽就很ok，蛮帅的，但是之前有几次造型真的油""",hld,1.5,0.9868285641839817,False
209,whereismyhappymeal,Fri Mar 13 01:16:28 +0800 2020,3,"""他真的很温柔有礼貌 低调谦虚有实力 看偶练的时候我和我身边朋友虽然都有自己pick的 但无一例外都很喜欢坤 真的是蛮招人喜欢的小孩""",hld,1.5,0.999976618407005,False
210,KUN·最爱大奎,Wed Mar 18 17:04:46 +0800 2020,3,"""你的作品是舞台""",fashion,1.5,0.8038947591273665,True
211,菜菜真的好困,Wed Mar 18 12:43:30 +0800 2020,3,"""你的作品就是你的舞台，作品就是他最好的盔甲""",fashion,1.5,0.948641223315195,True
212,Malimpidoeilmattino-,Thu Mar 12 22:59:52 +0800 2020,3,"""喜欢了喜欢了 路转路好哈哈""",hld,1.5,0.9197218812478197,False
213,ddd别吵我我好困,Fri Mar 13 01:24:19 +0800 2020,3,"""蔡徐坤：这凡人的躯壳""",hld,1.5,0.879478652451022,False
214,漫天柳絮飘,Fri Apr 03 01:24:38 +0800 2020,3,"""背景音乐太大了，听不清说什么了""",xmtz,1.5,0.6317729993072312,False
215,小廖爱困,Wed Mar 18 12:43:33 +0800 2020,3,"""作品是他最好的盔甲""",fashion,1.5,0.8334676756007275,True
216,诶大宝贝-Kun,Fri Apr 03 01:20:32 +0800 2020,2,"""天呐，这是什么可爱宝贝""",xmtz,1.0,0.9318350486636179,False
217,奎里葵气的小彤,Fri Apr 03 19:06:48 +0800 2020,2,"""我真的要没啊！！！！！！！！！绝了！这个男人怎么能这么绝啊！！！！！！！！！！！！！！！""",xmtz,1.0,0.33203830226317643,False
218,miu诶,Wed Mar 18 12:33:48 +0800 2020,2,"""作品就是他最好的盔甲""",fashion,1.0,0.8334676756007275,False
219,桂圆八宝粥wss,Wed Mar 18 12:33:20 +0800 2020,2,"""他火帅""",fashion,1.0,0.5,False
220,奎葵太阳_AUG,Wed Mar 18 12:36:22 +0800 2020,2,"""不要着急回应，作品证明一切""",fashion,1.0,0.5955250643978861,True
221,年糕兔子802,Thu Mar 12 23:00:31 +0800 2020,2,"""存一个完整cut""",qnjf,1.0,0.7353395100186563,True
222,一只可爱的小熊呀,Fri Apr 03 06:55:42 +0800 2020,2,"""坤坤超可爱""",xmtz,1.0,0.7968875100151616,False
223,对你有82种执念,Fri Apr 03 07:22:11 +0800 2020,2,"""这个小可爱我居然错过了""",xmtz,1.0,0.8167433978548817,True
224,A_August水晶,Fri Apr 03 02:04:10 +0800 2020,2,"""好可爱！好开心呀宝贝！@蔡徐坤""",xmtz,1.0,0.9977170834289865,False
225,蔡先生的蔡太太太,Fri Apr 03 01:51:34 +0800 2020,2,"""ikun太宠他了""",xmtz,1.0,0.8843458177744071,True
226,我要善良才行,Fri Mar 13 09:55:19 +0800 2020,2,"""而且他长这样""",hld,1.0,0.5,False
227,liwu姐姐,Thu Mar 12 23:01:00 +0800 2020,2,"""教父第一名""",qnjf,1.0,0.8333800129110813,False
228,甜葵星球_,Fri Apr 03 08:03:46 +0800 2020,2,"""呜呜呜呜我的小甜豆""",xmtz,1.0,0.5025370734601784,True
229,昭昭喜欢许先生,Thu Mar 12 22:37:28 +0800 2020,2,"""好帅！""",qnjf,1.0,0.4737672181921908,False
230,写童谣和你,Fri Mar 13 18:34:14 +0800 2020,2,"""没看偶练的一定要去看！！绝对是国内选秀系最好看的！！真的！！""",hld,1.0,0.5323875101490306,False
231,肥鱼嘟,Fri Mar 13 12:30:09 +0800 2020,2,"""“不要着急回应所有的声音 你的舞台就是你的作品”  坤坤这么多年面对这么多年的非议 真的辛苦了 你是最棒的！""",qnjf,1.0,0.9990243901289306,False
232,爱笑的雪雪呢,Fri Mar 13 12:55:27 +0800 2020,2,"""我听的陈珏唱的这首歌也感觉好悲伤，我第一次听！""",qnjf,1.0,0.9995920841461575,False
233,流浪狗詩,Thu Mar 12 22:39:43 +0800 2020,2,"""他真的是白月光！太温柔了太帅了我死了！""",hld,1.0,0.7071714788392439,False
234,一只居的甜饼,Fri Mar 13 00:04:55 +0800 2020,2,"""看了这期，我觉得他很有耐心也很温柔，挺有好感的""",hld,1.0,0.9947482699572814,False
235,Synnn-,Thu Mar 12 23:26:51 +0800 2020,2,"""他为啥比之前好看了""",hld,1.0,0.10968574330431669,False
236,樱桃果酱GL,Thu Mar 12 22:49:03 +0800 2020,2,"""坤代表好绝""",qnjf,1.0,0.7598517294832551,False
237,娜莉纱_,Thu Mar 12 23:25:46 +0800 2020,2,"""突然觉得他长得好看了！和以前不一样的那种好看""",hld,1.0,0.8682211497312888,False
238,GH娜麽愛吃蔡,Thu Mar 12 22:40:58 +0800 2020,2,"""全程只要看到坤坤嘴巴就不由自主的上扬""",qnjf,1.0,0.3941674883372308,False
239,Coisini_璇,Thu Mar 12 22:30:48 +0800 2020,2,"""我蔡pd啊！守得云开见月明""",qnjf,1.0,0.9645416576970384,False
240,小桃子吃光光,Thu Mar 12 22:41:25 +0800 2020,2,"""和蔡徐坤🔒死""",qnjf,1.0,0.6265765693222392,False
241,王小妞5234,Thu Mar 12 23:21:29 +0800 2020,2,"""我的妈呀。时隔两年竟然被他圈粉啦，老夫的少女心啊砰砰砰啦""",qnjf,1.0,0.9469246613829014,False
242,是你眼中的星星啊,Wed Mar 18 12:57:11 +0800 2020,2,"""一次次出彩的舞台，一首首独具个人特色的原创歌曲，他用作品回应所有声音，我相信时间会证明一切。""",fashion,1.0,0.9995935676438358,False
243,白皮豆豆-Cri,Thu Mar 12 23:10:16 +0800 2020,2,"""速度好快的cut#蔡徐坤 打篮球只是我的爱好#""",qnjf,1.0,0.9887899007755492,False
244,K晴酱喜困,Fri Mar 13 00:01:39 +0800 2020,2,"""温柔本身就是他了""",qnjf,1.0,0.8694546229953743,False
245,两只老虎0127,Thu Mar 12 22:59:37 +0800 2020,2,"""好喜欢蔡徐坤💛💛""",qnjf,1.0,0.9357737902048605,False
246,我是蔡先生的没有意外,Thu Mar 12 22:45:12 +0800 2020,2,"""我要看802遍，我的宝贝真的太好了@蔡徐坤""",qnjf,1.0,0.9796984961210455,True
247,下雨75489,Fri Mar 13 00:36:03 +0800 2020,2,"""每周四、六晚上八点爱奇青女播出""",qnjf,1.0,0.4634897821291638,False
248,小葵hongyiiiiii,Wed Mar 18 12:35:26 +0800 2020,2,"""用热爱与坚持回应""",fashion,1.0,0.8912183549302449,True
249,82号驯狮少女,Wed Mar 18 12:35:56 +0800 2020,2,"""时间会证明一切，你的作品，是舞台""",fashion,1.0,0.7939163032278075,True
250,文95068,Wed Mar 18 18:53:00 +0800 2020,2,"""坚定所热爱的，无畏前行！加油，蔡徐坤！""",fashion,1.0,0.9992791122960373,False
251,爱吃花蔡还是爱吃蔡花,Wed Mar 18 12:37:45 +0800 2020,2,"""作品是他最好的盔甲！！舞台就是你的作品！！""",fashion,1.0,0.8692778739081678,False
252,凉风凉风凉-YU,Thu Mar 12 21:59:05 +0800 2020,2,"""他一直值得被喜欢被信赖被偏爱""",hld,1.0,0.9951913440480739,False
253,你看晚霞,Thu Mar 12 22:01:22 +0800 2020,2,"""对啊 永远屈服温柔的人细心的人偶练出来的孩子不会差！""",hld,1.0,0.9927106260342113,False
254,陈系喵爪,Thu Mar 12 22:27:53 +0800 2020,2,"""他一直都是这样善良温柔暖心绅士又坚强的男孩子""",hld,1.0,0.9998099440057022,False
255,1234kun,Thu Mar 12 22:30:52 +0800 2020,2,"""我只想给pd投票""",hld,1.0,0.41615557594990316,False
256,尤扣yuko,Thu Mar 12 22:35:23 +0800 2020,2,"""而且他长这样""",hld,1.0,0.5,False
257,KUN·King,Thu Mar 12 23:22:27 +0800 2020,2,"""超级优秀的制作人 蔡代表好幽默好善良""",qnjf,1.0,0.9994803893193026,True
258,堂安南_,Thu Mar 12 23:23:31 +0800 2020,2,"""搞偶的时候pick不是他 但了解他一直觉得很好的一个人 后来莫名其妙的群嘲黑真的心疼他 现在终于被更多人看到他的好了不容易啊..最近更让我觉得跟风黑太可怕了...""",hld,1.0,0.4378568369368725,False
259,今天也要是个快乐女孩,Thu Mar 12 23:24:37 +0800 2020,2,"""他真的挺好的 而且实力也挺强 出道后也一直专心音乐所以真的为什么有人不了解他就要去骂他 跟风骂真的👎🏻""",hld,1.0,0.9858809901965645,False
260,_YvTong,Fri Mar 13 01:58:51 +0800 2020,2,"""他真的超级超级温柔的被全网通黑的时候，他跟粉丝说“IKUN们停，不要再追究了，不管这个世界怎么样，我们要一直善良。”他真的对得起那场盛大，配得上那个C位，他真的值得他拥有的所有。""",hld,1.0,0.9999487474755048,False
261,懶狗可耻,Thu Mar 12 23:25:41 +0800 2020,2,"""他瘦了好像 和当初比赛比""",hld,1.0,0.9742443675283996,False
262,爱K优恩的括弧笑,Thu Mar 12 23:25:45 +0800 2020,2,"""呜呜呜是他！！可爱""",hld,1.0,0.6286029822932028,False
263,-Chennyyyy,Thu Mar 12 22:30:37 +0800 2020,2,"""就这么点吗？我怎么感觉整齐都是他？！""",qnjf,1.0,0.46600826664824235,False
264,k蔡小猪呐i,Fri Mar 13 00:17:14 +0800 2020,2,"""哇cut教父你好快""",qnjf,1.0,0.9294353543468851,False
265,蔡徐坤什么时候开演唱会,Fri Mar 13 01:39:08 +0800 2020,2,"""坤PD全程cut我来了""",qnjf,1.0,0.2673264094671691,True
266,北沫-M,Thu Mar 12 23:01:12 +0800 2020,2,"""蔡代表真的太温柔了""",qnjf,1.0,0.9358570314616255,False
267,Only一棵菜菜,Thu Mar 12 23:03:00 +0800 2020,1,"""cut存！""",qnjf,0.5,0.41604092963992045,True
268,岁岁岁sui_,Thu Mar 12 23:06:01 +0800 2020,1,"""哇，好棒！""",qnjf,0.5,0.8630530555797126,False
269,球球小甜豆,Fri Mar 13 03:13:19 +0800 2020,1,"""有一说一，我更喜欢他这种清淡的接近素颜感觉的样子""",hld,0.5,0.9657494865265616,False
270,瑾儿TL坤,Fri Mar 13 02:07:17 +0800 2020,1,"""温柔坤坤""",qnjf,0.5,0.8097170892370875,True
271,杂忧是理想吖,Fri Mar 13 00:04:17 +0800 2020,1,"""温柔本身哈哈哈，你值得拥有！！""",qnjf,0.5,0.998366613026393,False
272,今天的困也是大宝贝,Wed Mar 18 13:19:46 +0800 2020,1,"""感谢分享""",fashion,0.5,0.8958023742500107,False
273,一只医学汪www,Wed Mar 18 13:07:10 +0800 2020,1,"""""",fashion,0.5,0.5,False
274,团子家的向日葵,Wed Mar 18 13:02:05 +0800 2020,1,"""用心打磨作品，作品就是他最好的铠甲""",fashion,0.5,0.9872935983047152,False
275,没有意外的糖,Wed Mar 18 12:59:16 +0800 2020,1,"""""",fashion,0.5,0.5,False
276,贾富贵地福西西,Wed Mar 18 12:57:15 +0800 2020,1,"""你的作品就是舞台，不要着急回应""",fashion,0.5,0.7352244394589513,False
277,萝莉控的昔日寒冬,Wed Mar 18 12:53:49 +0800 2020,1,"""时间会证明一切""",fashion,0.5,0.5107249354109945,False
278,开心6310861685,Wed Mar 18 12:51:45 +0800 2020,1,"""心中只剩下热爱，带我迎接未来""",fashion,0.5,0.9936880712355565,False
279,冲天小葵猪,Wed Mar 18 12:48:03 +0800 2020,1,"""好帅哦""",fashion,0.5,0.5,True
280,笨笨20117,Wed Mar 18 12:47:20 +0800 2020,1,"""蔡徐坤""",fashion,0.5,0.8182313426953005,False
281,小困的一颗豆子,Fri Mar 13 09:09:52 +0800 2020,1,"""啊啊啊啊教父你好棒👍！""",qnjf,0.5,0.9986320085130814,True
282,Kimhae-IKUN,Wed Mar 18 13:24:39 +0800 2020,1,"""坚持热爱""",fashion,0.5,0.8305084745762713,True
283,星葵迷雾,Wed Mar 18 12:43:55 +0800 2020,1,"""作品就是他最好的铠甲""",fashion,0.5,0.8334676756007275,False
284,爱坤坤ikun2018,Wed Mar 18 12:41:47 +0800 2020,1,"""作品就是他最好的铠甲""",fashion,0.5,0.8334676756007275,True
285,噢姐姐粉呢,Wed Mar 18 13:36:44 +0800 2020,1,"""转发微博""",fashion,0.5,0.6438907129142762,False
286,在家看曰出,Wed Mar 18 13:55:33 +0800 2020,1,"""作品就是他的舞台""",fashion,0.5,0.8038947591273665,False
287,irene明月,Fri Mar 13 17:52:41 +0800 2020,1,"""蔡徐坤真的很好，学长冲啊""",qnjf,0.5,0.9820634231348256,False
288,琳鱼-王木木,Fri Mar 13 01:17:01 +0800 2020,1,"""蔡PD真的很负责认真！""",qnjf,0.5,0.8914017177118293,False
289,KCLIRA蕓薏,Fri Mar 13 18:58:00 +0800 2020,1,"""大爱教父，好快啊""",qnjf,0.5,0.9207067136231551,False
290,boa_810_,Thu Mar 12 23:06:21 +0800 2020,1,"""快去//@荷兰豆养殖专家:我没看过偶，我承认我后悔了""",hld,0.5,0.8127014935082885,False
291,搏赖,Fri Mar 13 12:54:34 +0800 2020,1,"""如果看青你2有被蔡徐坤圈粉的人 希望你当时不是跟风黑他的一员。""",hld,0.5,0.7576042117416883,False
292,ALin玲是你姐,Thu Mar 12 22:54:48 +0800 2020,1,"""一起来真香吧入股蔡徐坤稳赚不亏，是一只自己会努力的蔡温柔又体贴，样样行。@蔡徐坤 ZDBC""",hld,0.5,0.9998020563262406,False
293,小葵同小猫好重要,Thu Mar 12 22:38:10 +0800 2020,1,"""走过路过不要错过，错过偶练的亲们，但现在有不用打投的蔡PD，绝对值得你们入坑哟！""",hld,0.5,0.9182285275277212,True
294,绞杀温柔,Thu Mar 12 22:37:05 +0800 2020,1,"""2020 蔡徐坤重新了解一下吧""",hld,0.5,0.8020859269935734,False
295,好大一只MissK,Thu Mar 12 22:35:22 +0800 2020,1,"""真的很好看很精致很帅气很暖心！""",hld,0.5,0.9992818001849884,False
