Usename,Time,Like_count,Floor_number,Sourse,Comments
感恋家堡委_tx5c9,Tue May 05 16:55:47 +0800 2020,0,963580,,"""好看"""
和懵懵葵一起看星星,Tue May 05 16:53:45 +0800 2020,0,963579,,"""你可真是帅"""
寂寞曹道锐_a3xfc,Tue May 05 16:45:19 +0800 2020,0,963578,,"""好看"""
蔡小葵唷_,Tue May 05 16:41:41 +0800 2020,0,963577,,"""今天立夏哦✔"""
思恋能程歇_o3kkk,Tue May 05 16:32:24 +0800 2020,0,963576,,"""好看"""
MIMI_82295,Tue May 05 16:28:55 +0800 2020,0,963575,,"""已到"""
敏敏爱上蔡徐坤,Tue May 05 16:13:01 +0800 2020,0,963574,,"""夏天到了，你要答应我们"""
等徐坤成王,Tue May 05 16:05:20 +0800 2020,0,963573,,"""快了快了"""
忧愁葛彼膨_u1mne,Tue May 05 16:03:50 +0800 2020,0,963572,,"""帅"""
减肥小惠,Tue May 05 15:50:33 +0800 2020,0,963570,,"""啊啊啊啊啊啊啊"""
心如止水_砥砺前行,Tue May 05 15:35:54 +0800 2020,0,963569,,"""蔡徐坤 cxk #相信未来义演# 春游刚过，已经立夏啦！🉑️@蔡徐坤"""
蔡蔡78723,Tue May 05 15:34:07 +0800 2020,0,963568,,""""""
车银优-5431,Tue May 05 15:24:35 +0800 2020,1,963567,,"""我的夏天没了😭"""
菜包你好呀,Tue May 05 15:15:01 +0800 2020,0,963566,,"""不能负担"""
菜包23047,Tue May 05 15:11:59 +0800 2020,0,963565,,""""""
蜡笔小坤好可耐,Tue May 05 15:07:19 +0800 2020,0,963564,,"""爱你"""
八二始九,Tue May 05 14:54:44 +0800 2020,0,963563,,"""夏天快热死了啊"""
荣喜坤,Tue May 05 14:46:30 +0800 2020,1,963562,,"""到了露肉肉的日子了"""
oojjyyn,Tue May 05 14:37:13 +0800 2020,0,963561,,"""今天立夏了哟"""
luuuoq,Tue May 05 14:36:01 +0800 2020,0,963560,,"""今天就是啦！"""
一一7443280103,Tue May 05 14:34:33 +0800 2020,0,963559,,"""夏天要到了"""
元气银发少女_Y,Tue May 05 14:33:21 +0800 2020,0,963558,,"""夏天到了哟🍃"""
Z-M-超爱困,Tue May 05 14:31:15 +0800 2020,1,963557,,"""今天立夏，夏天到了哦wuli蔡徐坤@蔡徐坤 #青2青春制作人代表蔡徐坤#"""
小张coming,Tue May 05 14:18:59 +0800 2020,0,963556,,"""对呀！"""
牙齿疼痛远离我,Tue May 05 14:06:35 +0800 2020,0,963555,,"""立夏了！[手动可]"""
蔡困不困0802,Tue May 05 14:00:35 +0800 2020,0,963554,,"""蔡徐坤"""
KUN-小允困困,Tue May 05 13:51:00 +0800 2020,0,963553,,"""立夏🉑🉑🉑🉑🉑🉑🉑🉑"""
加拿大飞踹老奶奶目击证人,Tue May 05 13:43:22 +0800 2020,0,963552,,"""无内鬼"""
熊卷绘,Tue May 05 13:34:32 +0800 2020,0,963551,,"""夏天真的来啦！@蔡徐坤"""
对葵葵心动_kun,Tue May 05 13:34:14 +0800 2020,1,963550,,"""到了呢~"""
小裙裙是我的喔,Tue May 05 13:33:12 +0800 2020,0,963548,,"""夏天到啦！"""
小欣睡醒了_,Tue May 05 13:12:45 +0800 2020,0,963546,,"""夏天 想和朋友在街边喝酒撸串儿 想吃冰 最好是芒果的 想抱着半个西瓜看暑假档的剧 想在海边漫步 吹海风 想戴着耳机穿短裤去操场夜跑 跑到心事都被消化完了再回家 还想借着夏天的风说 蔡徐坤我喜欢你"""
花开馥郁07794,Tue May 05 13:07:07 +0800 2020,0,963545,,"""宝"""
我去摸鱼,Tue May 05 13:06:07 +0800 2020,0,963544,,""""""
自古意气皆少年,Tue May 05 13:04:49 +0800 2020,0,963543,,"""到了到了 """
Shmily-偏执,Tue May 05 13:02:57 +0800 2020,0,963542,,"""诶 我 看到这条了嘛"""
Dear_youyouyou,Tue May 05 12:59:12 +0800 2020,1,963541,,"""夏天到了！好事情会一件接一件一件接一件一件接一件一件接一件一件接一件一件接一件一件接一件一件接一件的来敲门～ """
Sylvan__,Tue May 05 12:50:59 +0800 2020,0,963539,,"""夏天的风轻轻吹过"""
K先生看这里_KUN,Tue May 05 12:37:14 +0800 2020,0,963535,,"""是呀，我们这里也开始穿短袖了哦～"""
Mask_ying,Tue May 05 12:29:03 +0800 2020,0,963531,,"""坤哥"""
小玉kun,Tue May 05 12:20:35 +0800 2020,0,963529,,"""夏天来了🍃@蔡徐坤"""
猫在西瓜里的彩徐葵,Tue May 05 11:51:07 +0800 2020,0,963528,,"""立夏了"""
_小蜜儿,Tue May 05 11:49:43 +0800 2020,0,963527,,"""真真的好帅"""
只会打哈欠儿,Tue May 05 11:48:55 +0800 2020,0,963526,,"""小🉑️ 广州的温度是否同爱困一样热情"""
我要嫁给蔡徐坤啦,Tue May 05 11:41:52 +0800 2020,0,963525,,"""夏天来了"""
花花花源儿呀,Tue May 05 11:38:05 +0800 2020,0,963524,,"""今日立夏 🉑 @蔡徐坤"""
Camilla的仙人球,Tue May 05 11:36:51 +0800 2020,0,963523,,"""昨天立夏啦，昨天我这边下了一场雪"""
Golden-CXK,Tue May 05 11:31:38 +0800 2020,0,963522,,"""宝宝"""
Augusttt_X,Tue May 05 11:28:47 +0800 2020,0,963519,,"""夏天到了呦"""
想去長島听风,Tue May 05 11:27:49 +0800 2020,0,963518,,"""好帅"""
一个下一步豆腐汤,Tue May 05 11:26:53 +0800 2020,1,963517,,"""希望今年夏天，不会吃到到这菜味的西瓜"""
嘟嘟噜kkk,Tue May 05 11:14:19 +0800 2020,0,963516,,"""夏天来了"""
lkun永远守护kun,Tue May 05 11:13:00 +0800 2020,1,963514,,"""坤 我爱你 forever♥️@蔡徐坤"""
IKUN朦朦静儿,Tue May 05 11:12:44 +0800 2020,0,963513,,"""#青2青春制作人代表蔡徐坤# 今天立夏了，蔡PD，想见你想见你想见你@蔡徐坤"""
蔡崽崽的小雨点,Tue May 05 11:11:10 +0800 2020,0,963512,,"""Summer @蔡徐坤"""
奎葵芒果冰,Tue May 05 11:06:11 +0800 2020,0,963511,,"""立夏了"""
Adonis·葵,Tue May 05 11:05:47 +0800 2020,0,963510,,"""宝贝"""
Adonis·葵,Tue May 05 11:05:42 +0800 2020,0,963509,,"""好热哦"""
落樱七秒,Tue May 05 11:04:28 +0800 2020,0,963508,,"""今天立夏了"""
炖蛋怡,Tue May 05 10:56:37 +0800 2020,0,963507,,"""立夏 🉑🉑 🍉🍉"""
菜菜菜香菜,Tue May 05 10:53:54 +0800 2020,0,963506,,"""宝贝今天立夏"""
蔡小橙,Tue May 05 10:51:35 +0800 2020,0,963505,,"""是夏天快到了，我寒假作业还没写完"""
北小小k82,Tue May 05 10:46:41 +0800 2020,1,963504,,"""今天立夏🉑"""
这里没有初雪,Tue May 05 10:45:03 +0800 2020,0,963503,,"""立夏了，🉑！"""
我的动力kk蔡徐坤,Tue May 05 10:43:55 +0800 2020,0,963501,,""""""
少女是清滢的浅湾,Tue May 05 10:38:37 +0800 2020,0,963500,,"""🉑🉑🉑 今天就是夏天啦~"""
小琳的快乐生活-,Tue May 05 10:38:21 +0800 2020,0,963499,,"""今天立夏啦！🉑️"""
南柱赫李圣经转地下了,Tue May 05 10:35:26 +0800 2020,0,963498,,"""夏天来啦"""
鲲朵,Tue May 05 10:33:25 +0800 2020,0,963496,,"""立夏了"""
梨子sam,Tue May 05 10:33:13 +0800 2020,0,963495,,"""🉑️"""
五彩斑斓的灰暗_H_kun,Tue May 05 10:26:37 +0800 2020,0,963494,,"""到啦到啦（许久没下过雨，今天下雨了）"""
半糖梦境_k802,Tue May 05 10:25:26 +0800 2020,0,963492,,"""立夏啦啦啦啦"""
Er心心相印,Tue May 05 10:24:54 +0800 2020,0,963491,,"""爱死你了宝贝！！！！！！"""
太阳小仙,Tue May 05 10:22:46 +0800 2020,0,963490,,"""夏天到了诶！要每天积极地生活啊！"""
素手挽清留,Tue May 05 10:22:18 +0800 2020,0,963489,,"""哥哥 夏天已经到了哦"""
守护小葵花,Tue May 05 10:19:06 +0800 2020,0,963488,,"""今日立夏🉑️@蔡徐坤"""
超爱葵葵喏,Tue May 05 10:14:35 +0800 2020,0,963487,,"""今天立夏了，🉑 🤗"""
__葵酱七分甜kira,Tue May 05 10:14:34 +0800 2020,0,963486,,"""立夏了宝贝"""
蒸点葵味快乐,Tue May 05 10:14:04 +0800 2020,0,963485,,"""🉑 今天立夏"""
酒味奶昔ya,Tue May 05 10:13:45 +0800 2020,0,963484,,"""夏天来啦"""
大奎小葵菜菜mua,Tue May 05 10:13:32 +0800 2020,0,963483,,"""对"""
恰好心动0802,Tue May 05 10:08:59 +0800 2020,0,963482,,"""立夏🉑🉑🉑🉑🉑🉑🉑🉑"""
坤哥今天脱发了吗,Tue May 05 10:08:54 +0800 2020,1,963481,,"""有什么话我们留到夏天说"""
唯爱坤坤的摇滚甜心谖谖,Tue May 05 10:08:36 +0800 2020,0,963480,,"""今日立夏🉑"""
HelloKitty饱饱,Tue May 05 10:06:59 +0800 2020,0,963479,,"""我爱你，也爱夏天"""
会敲脑袋的小蔡包,Tue May 05 10:03:00 +0800 2020,0,963477,,"""今天夏天了呢"""
swayoh,Tue May 05 10:02:13 +0800 2020,0,963476,,"""🉑"""
爱猪咪的俊渣,Tue May 05 10:02:11 +0800 2020,1,963475,,"""对呀，这个夏天还和你一起"""
xFannnnnnnn,Tue May 05 10:01:58 +0800 2020,0,963474,,"""今天到了！@蔡徐坤 蔡徐坤 #青2青春制作人代表蔡徐坤#"""
枕头爱坤,Tue May 05 10:01:35 +0800 2020,0,963473,,"""宝贝立夏快乐"""
爱雨雨的季节,Tue May 05 10:00:07 +0800 2020,0,963472,,"""这是在拍Prada啊"""
一千只咸鸭蛋,Tue May 05 10:00:07 +0800 2020,0,963471,,"""已经到了每天都在被热死"""
林英子ikun,Tue May 05 09:59:48 +0800 2020,0,963470,,"""好热哦坤哥"""
傅丢堆-,Tue May 05 09:59:38 +0800 2020,0,963469,,"""宝贝"""
初梦,Tue May 05 09:59:22 +0800 2020,0,963468,,"""立夏了崽崽 ！"""
可口可葵,Tue May 05 09:59:09 +0800 2020,0,963467,,"""到啦"""
August限定玫瑰,Tue May 05 09:58:40 +0800 2020,0,963466,,"""嗯额很凉快"""
秋祁奈o,Tue May 05 09:57:36 +0800 2020,0,963465,,"""立夏了！🉑🉑"""
葵葵今天也好困,Tue May 05 09:56:58 +0800 2020,0,963464,,"""蔡徐坤 今天立夏！！！！ 🉑🉑🉑"""
蔡徐坤的新娘子,Tue May 05 09:56:14 +0800 2020,0,963463,,"""🉑 夏天的风 懒懒的"""
1-LYL,Tue May 05 09:55:20 +0800 2020,0,963462,,"""立夏啦~"""
一口酸奶呀,Tue May 05 09:55:08 +0800 2020,0,963461,,"""来了"""
温玖超可爱,Tue May 05 09:54:59 +0800 2020,1,963460,,"""到啦到啦"""
或许我叫C喵,Tue May 05 09:52:25 +0800 2020,0,963459,,"""今天立夏了啦～"""
蔡葵奎的巴啦啦浅,Tue May 05 09:52:16 +0800 2020,1,963458,,"""今天立夏啦宝贝！！！！"""
甜甜的葵葵吖,Tue May 05 09:51:16 +0800 2020,0,963457,,"""蔡徐坤"""
初言呐呐,Tue May 05 09:51:14 +0800 2020,0,963456,,"""到了"""
葵圈小十七,Tue May 05 09:50:56 +0800 2020,0,963455,,"""立夏了小朋友@蔡徐坤"""
徐坤的阿阿雅呀,Tue May 05 09:50:54 +0800 2020,0,963454,,"""🉑"""
MyworldisyouK,Tue May 05 09:50:10 +0800 2020,0,963453,,"""是的呀！防晒用起来！"""
Stephaniewqw,Tue May 05 09:48:30 +0800 2020,0,963452,,"""今天立夏"""
一只可爱的小熊呀,Tue May 05 09:48:09 +0800 2020,1,963451,,"""坤坤宝贝"""
Flechazo·赴約寄星丨蔡徐坤,Tue May 05 09:48:08 +0800 2020,0,963450,,"""立夏快乐"""
没人岛岛主,Tue May 05 09:47:10 +0800 2020,1,963449,,"""555555今年的夏天嗖的一下就到了"""
蔡徐坤的Baby沁,Tue May 05 09:46:50 +0800 2020,0,963448,,"""🉑"""
鼠年的我最好运,Tue May 05 09:46:00 +0800 2020,0,963447,,"""可"""
面面的鱼丸,Tue May 05 09:45:58 +0800 2020,0,963446,,"""今日立夏哈哈哈"""
星星失眠·-,Tue May 05 09:45:56 +0800 2020,0,963445,,"""今天立夏，🉑️吗"""
温柔向日葵,Tue May 05 09:45:07 +0800 2020,0,963444,,"""宝贝夏天来啦～"""
R花花世界静守己心,Tue May 05 09:43:30 +0800 2020,0,963443,,"""今天立夏了 🉑 @蔡徐坤"""
水冰月要长头发了,Tue May 05 09:43:24 +0800 2020,0,963442,,"""宝贝👄"""
捌贰梦葵,Tue May 05 09:43:17 +0800 2020,1,963441,,"""快来张自拍叭！！"""
坤家bigger,Tue May 05 09:43:09 +0800 2020,0,963440,,"""夏天，特殊的季节"""
捌贰梦葵,Tue May 05 09:43:06 +0800 2020,1,963439,,"""哥今天是立夏"""
田野花心瓜,Tue May 05 09:43:02 +0800 2020,0,963438,,"""夏天来了"""
想菜菜的小赵,Tue May 05 09:42:58 +0800 2020,1,963437,,"""立夏🉑"""
小葵吃饱了cy,Tue May 05 09:42:36 +0800 2020,0,963436,,"""🉑🉑爱爱"""
Passion坤,Tue May 05 09:42:00 +0800 2020,0,963435,,"""立夏快乐"""
盐焗脆莓·,Tue May 05 09:41:33 +0800 2020,0,963434,,"""今天就是夏天了[冰雪奇缘雪宝]"""
K幼恩小蔡,Tue May 05 09:39:42 +0800 2020,0,963433,,"""今天立夏了🉑 🉑 🉑"""
77·Like_kun,Tue May 05 09:39:21 +0800 2020,0,963432,,"""哥哥，立夏啦！🉑️🉑️🉑️"""
超甜菜可可,Tue May 05 09:38:52 +0800 2020,0,963431,,"""夏天真来了~"""
恋葵博主,Tue May 05 09:38:36 +0800 2020,1,963430,,"""立夏啦！！！"""
晗晗很忙-,Tue May 05 09:38:27 +0800 2020,0,963429,,"""立夏🉑 🉑 🉑"""
嘟嘟嘟小猫咪,Tue May 05 09:38:23 +0800 2020,1,963428,,"""立夏咯今天"""
陈年老九_,Tue May 05 09:37:29 +0800 2020,0,963427,,"""到啦到啦一起吃冰淇淋去"""
KUN_绝世小困,Tue May 05 09:36:43 +0800 2020,1,963426,,"""🉑️  今天立夏嗷哥！"""
小涵追葵葵,Tue May 05 09:36:11 +0800 2020,0,963425,,"""🉑 🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑 立夏来了"""
废废不流泪,Tue May 05 09:36:07 +0800 2020,0,963424,,"""立夏啦宝贝🉑🉑🉑🉑"""
第802号星球,Tue May 05 09:35:33 +0800 2020,1,963423,,"""宝贝我好想你"""
rareDreaminthegalaxy,Tue May 05 09:35:21 +0800 2020,0,963422,,"""立夏快乐 夏天到了//@蔡徐坤粉丝团官微: 今日立夏 🉑"""
姜姜超级爱困,Tue May 05 09:34:52 +0800 2020,0,963421,,"""今日立夏🉑🤗🉑🤗🉑🤗🉑🤗"""
佳儿困困,Tue May 05 09:34:31 +0800 2020,0,963420,,"""今天立夏呢宝贝🉑"""
不知道取什么网名a,Tue May 05 09:34:28 +0800 2020,0,963419,,"""❤ ❤"""
·甜葵桃绘·,Tue May 05 09:34:21 +0800 2020,0,963418,,"""匆匆又夏天,爱你又一年"""
面团菜包,Tue May 05 09:34:06 +0800 2020,0,963417,,"""今天立夏"""
没有意外是认真的小萌,Tue May 05 09:33:37 +0800 2020,0,963416,,"""夏天来了呀"""
小葵牌牛肉酱,Tue May 05 09:33:17 +0800 2020,0,963415,,"""🉑🉑🉑"""
是小王子同学,Tue May 05 09:33:11 +0800 2020,0,963414,,"""宝贝"""
k·优·恩的Ikun,Tue May 05 09:33:11 +0800 2020,0,963413,,"""今天立夏~"""
虞映棠本人,Tue May 05 09:33:10 +0800 2020,0,963412,,"""今儿立夏哥"""
小葵牌牛肉酱,Tue May 05 09:33:09 +0800 2020,0,963411,,"""🉑"""
蔡徐坤的一小朵云,Tue May 05 09:33:06 +0800 2020,0,963410,,"""立夏啦哥哥 🉑"""
Sagittarius-KUN,Tue May 05 09:32:59 +0800 2020,0,963409,,"""夏天好热啊"""
葵葵cccc,Tue May 05 09:32:55 +0800 2020,0,963408,,"""现在🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑🉑"""
爱吃樱桃的小葵子,Tue May 05 09:32:27 +0800 2020,0,963406,,"""🉑 哈哈哈哈"""
向日葵的菜籽油,Tue May 05 09:32:25 +0800 2020,0,963405,,"""今天立夏"""
YY-偷吃小包子,Tue May 05 09:32:18 +0800 2020,0,963404,,"""今天立夏@蔡徐坤 我们这里下雨了  你呢"""
Dear佳佳-KUN,Tue May 05 09:32:19 +0800 2020,0,963403,,"""已經是夏天了"""
kunnnnnncxk,Tue May 05 09:31:48 +0800 2020,0,963402,,"""#今天立夏# 夏天到了🉑️"""
小困收藏夹·,Tue May 05 09:31:37 +0800 2020,0,963401,,"""今天立夏啦！！🉑"""
菜包殿下,Tue May 05 09:31:33 +0800 2020,0,963400,,"""立夏快乐，想你了"""
最不满的为泊心,Tue May 05 09:31:25 +0800 2020,0,963399,,"""🉑"""
小菜包和小笼包,Tue May 05 09:31:24 +0800 2020,0,963398,,"""我的大宝贝啊啊啊！"""
檐边雨落x,Tue May 05 09:31:19 +0800 2020,0,963397,,"""立夏啦宝贝"""
抱着小葵等天亮-,Tue May 05 09:31:16 +0800 2020,0,963395,,"""要到夏天了"""
奶葵味桃以-,Tue May 05 09:31:16 +0800 2020,0,963396,,"""今天立夏噢 🉑"""
爱吃cai的葵葵,Tue May 05 09:30:43 +0800 2020,0,963394,,"""今年的夏天在今日到来了！🉑"""
涐要芹菜炒芒果冰,Tue May 05 09:30:34 +0800 2020,0,963393,,"""你别说还挺🉑️"""
August肥波,Tue May 05 09:30:33 +0800 2020,0,963392,,"""今天立夏啦，🤗🤗🤗//@徐坤蔡菜子:你在的每一天都是夏天！！！"""
爱坤女孩99,Tue May 05 09:30:30 +0800 2020,0,963391,,"""5.5 立夏，天气越来越热了"""
一箱82年的辣辣辣条,Tue May 05 09:30:29 +0800 2020,0,963390,,"""到啦到啦到啦"""
kkkkkxx,Tue May 05 09:30:26 +0800 2020,0,963389,,"""立夏啦"""
八零二號公寓,Tue May 05 09:30:14 +0800 2020,0,963388,,"""今日立夏🉑️"""
平平无奇的追蔡小天才,Tue May 05 09:30:11 +0800 2020,0,963387,,"""宝贝今天立夏哦🉑@蔡徐坤 蔡徐坤"""
KUN的_CC,Tue May 05 09:30:08 +0800 2020,0,963386,,"""#立夏# 🉑🉑🉑🉑🉑🉑"""
心動軌跡蔡徐坤-KUN,Tue May 05 09:30:02 +0800 2020,0,963385,,"""立夏快乐"""
我爱奶葵葵,Tue May 05 09:29:55 +0800 2020,0,963384,,"""🉑 立夏了🤗"""
梓诺追蔡,Tue May 05 09:29:50 +0800 2020,0,963383,,"""q今天立夏诶哥哥🉑"""
一给莫一呀,Tue May 05 09:29:44 +0800 2020,0,963382,,"""已经来了！"""
坤哥你你你要齁死我吗,Tue May 05 09:29:37 +0800 2020,0,963381,,"""宝贝今天立夏哦！"""
星星月月酱,Tue May 05 09:29:33 +0800 2020,0,963380,,"""已经到了！！！"""
今天你花衬衫了吗nanana,Tue May 05 09:29:32 +0800 2020,0,963379,,"""你要干嘛吗"""
坤味菜菜,Tue May 05 09:29:29 +0800 2020,0,963378,,"""立夏可"""
奎葵籽油KUN,Tue May 05 09:29:26 +0800 2020,0,963377,,"""今天立夏"""
你看八月,Tue May 05 09:29:22 +0800 2020,0,963376,,"""立夏～"""
葵葵崽崽的小葵花,Tue May 05 09:29:12 +0800 2020,0,963375,,"""🉑🉑🉑 """
chelloniii,Tue May 05 09:28:48 +0800 2020,0,963374,,"""🉑 🉑 🉑 🉑 🉑 🉑 🉑 🉑"""
蔡徐坤粉丝团官微,Tue May 05 09:28:24 +0800 2020,0,963373,,"""今日立夏 🉑"""
K家菜苗17,Tue May 05 09:22:02 +0800 2020,0,963372,,""""""
似之无忧,Tue May 05 09:20:29 +0800 2020,0,963371,,"""立夏了！"""
K家菜苗6,Tue May 05 09:16:58 +0800 2020,0,963370,,""""""
我瑶爱嫌-弃,Tue May 05 09:11:37 +0800 2020,0,963369,,""""""
IKun茗烟,Tue May 05 09:05:38 +0800 2020,0,963368,,"""快啦，又快穿裙子了@蔡徐坤"""
ikun_llla,Tue May 05 09:04:56 +0800 2020,0,963367,,"""夏天到啦～"""
秋日甜葵_,Tue May 05 08:57:04 +0800 2020,0,963366,,"""夏天到了哟"""
Heyna-nana,Tue May 05 08:47:41 +0800 2020,0,963365,,"""你要一直一直好好的哦"""
苦苦姐,Tue May 05 08:47:08 +0800 2020,0,963364,,"""永远爱你"""
初夏思春期-,Tue May 05 08:37:39 +0800 2020,0,963361,,"""一定快到了"""
距离不是距离的-距离才是距离,Tue May 05 08:33:15 +0800 2020,0,963360,,""""""
三亿少年请你吃瓜,Tue May 05 08:29:28 +0800 2020,0,963359,,"""早安蔡先生，爱你@蔡徐坤"""
K家菜苗13,Tue May 05 08:25:47 +0800 2020,0,963358,,""""""
Xzy_小志,Tue May 05 08:15:43 +0800 2020,0,963357,,"""想见你"""
爱您的玉玉,Tue May 05 08:14:40 +0800 2020,0,963356,,"""爱你爱你"""
今夏June,Tue May 05 08:09:53 +0800 2020,1,963353,,"""天气越来越热了"""
怎么是困困,Tue May 05 08:09:03 +0800 2020,0,963351,,"""好热好热啊夏天 哥哥你那边热不热"""
李圆宏_,Tue May 05 08:01:30 +0800 2020,0,963350,,"""❤️"""
坤霞客,Tue May 05 07:36:49 +0800 2020,1,963349,,"""立夏了"""
坤霞客,Tue May 05 07:36:41 +0800 2020,1,963348,,"""哦"""
坤霞客,Tue May 05 07:36:36 +0800 2020,1,963347,,"""了"""
坤霞客,Tue May 05 07:36:31 +0800 2020,1,963346,,"""到"""
星越永爱坤428i606,Tue May 05 07:35:38 +0800 2020,0,963345,,"""蔡徐坤"""
甜崎丶敬浩,Tue May 05 07:15:54 +0800 2020,0,963344,,""""""
小坤很困哦,Tue May 05 07:10:23 +0800 2020,0,963343,,"""蔡徐坤"""
九千七-198208,Tue May 05 07:02:32 +0800 2020,0,963342,,"""是的"""
苏奶坤_82kk,Tue May 05 06:43:40 +0800 2020,0,963341,,"""夏天到了又走了 降温了!!!"""
不过是一把伞下的争吵,Tue May 05 06:38:34 +0800 2020,0,963340,,"""你要来了吗"""
1切为Kun,Tue May 05 06:30:35 +0800 2020,0,963339,,"""早"""
K家新菜苗03,Tue May 05 05:53:10 +0800 2020,0,963336,,""""""
Diienrjf-i,Tue May 05 05:42:49 +0800 2020,0,963334,,""""""
葵家芒果冰激凌01,Tue May 05 05:33:43 +0800 2020,0,963333,,""""""
802星球01,Tue May 05 05:29:34 +0800 2020,0,963332,,""""""
抱抱小朵,Tue May 05 04:34:35 +0800 2020,0,963331,,""""""
南方的南瓜仁,Tue May 05 04:26:40 +0800 2020,0,963330,,"""！！！"""
小阡爱坤坤,Tue May 05 01:42:31 +0800 2020,0,963329,,"""没有错！！！！！！！"""
蔡徐坤的Baby龙muaaa,Tue May 05 01:28:14 +0800 2020,0,963328,,"""夏天到啦！🍃"""
明天也很甜呐,Tue May 05 01:24:55 +0800 2020,0,963327,,"""？？？？？？我哭了  我错过这么完美的自拍"""
限定味困困,Tue May 05 01:21:48 +0800 2020,0,963326,,"""夏天要来啦"""
笑天-0803,Tue May 05 01:12:16 +0800 2020,0,963325,,"""到了，热死了"""
小宋再也不要熬夜了,Tue May 05 01:10:23 +0800 2020,0,963324,,"""宝贝！！！我想你了"""
呲花带闪电鸭,Tue May 05 01:00:41 +0800 2020,0,963323,,"""帅"""
8号的风球_,Tue May 05 00:55:24 +0800 2020,0,963322,,"""晚安😴现在外面在下雨☔️"""
坤坤家的小迷妹0802,Tue May 05 00:51:59 +0800 2020,0,963321,,"""太帅了哥哥"""
菜先森的花衬衫,Tue May 05 00:13:10 +0800 2020,0,963319,,"""40度的夏天又要来啦"""
专属心动蔡徐坤,Tue May 05 00:12:28 +0800 2020,0,963318,,"""夏天到了，哥哥我想你啦"""
陪着蔡徐坤0802,Mon May 04 23:59:26 +0800 2020,0,963317,,"""哥哥"""
乐乐爱坤呀,Mon May 04 23:44:53 +0800 2020,0,963315,,"""是的坤哥"""
张哈哈82,Mon May 04 23:44:46 +0800 2020,1,963313,,"""明天就立夏了宝贝"""
陪坤走完娱乐圈,Mon May 04 23:39:53 +0800 2020,0,963312,,"""你与夏天一起来临"""
茄夹儿1240,Mon May 04 23:38:03 +0800 2020,0,963311,,"""快了快了"""
丷度弎,Mon May 04 23:34:09 +0800 2020,0,963309,,"""你在的每天都是夏天好帅"""
KUN_桜井玲奈ya,Mon May 04 23:31:42 +0800 2020,0,963308,,"""小猫咪记得涂高丝"""
坤哥家的小妹妹,Mon May 04 23:30:08 +0800 2020,0,963307,,"""夏天到了呀！那要开始涂防晒了"""
独伴小菜哥,Mon May 04 23:29:39 +0800 2020,0,963306,,"""#青2青春制作人代表蔡徐坤# 夏天到了，哥哥就会穿清凉了🙊蔡徐坤 cxk 青春有你2@蔡徐坤"""
独伴小菜哥,Mon May 04 23:29:11 +0800 2020,0,963304,,"""#青2青春制作人代表蔡徐坤#是时候穿短袖了，真的好热@蔡徐坤 蔡徐坤 cxk 青春有你2"""
独伴小菜哥,Mon May 04 23:28:39 +0800 2020,0,963303,,"""#青2青春制作人代表蔡徐坤# 到了吧，天天大太阳，太热了蔡徐坤 cxk 青春有你2@蔡徐坤"""
对文静着迷2020,Mon May 04 23:26:56 +0800 2020,0,963302,,"""哥哥我爱！！"""
爱坤每一天kun,Mon May 04 23:16:05 +0800 2020,0,963300,,"""到了"""
你最可爱坤,Mon May 04 23:09:47 +0800 2020,0,963299,,"""啊啊啊"""
坤是小骄傲,Mon May 04 23:04:31 +0800 2020,0,963298,,"""到了"""
阿葵葵花呀,Mon May 04 22:39:02 +0800 2020,0,963294,,"""真的超级热了"""
-你的瓶子,Mon May 04 22:35:29 +0800 2020,0,963293,,"""我的宝宝怎么可以那么帅啊"""
Y_KUN葵,Mon May 04 22:31:23 +0800 2020,0,963292,,"""夏天来了"""
小坤陪我去看雪,Mon May 04 22:30:14 +0800 2020,0,963291,,"""蔡徐坤"""
很太阳的gayball,Mon May 04 22:29:56 +0800 2020,0,963290,,"""吧~"""
蔚蓝-深海尾鱼,Mon May 04 22:25:11 +0800 2020,0,963289,,"""想你想你想你想你"""
Kqmbnpc,Mon May 04 22:21:45 +0800 2020,0,963288,,"""是啊😁"""
坤爹今天开心吗,Mon May 04 22:13:54 +0800 2020,0,963287,,"""有你在每天都是夏天"""
幸福的花儿处处-开,Mon May 04 22:13:32 +0800 2020,0,963286,,"""爱你"""
柒柯柯永爱坤,Mon May 04 22:12:36 +0800 2020,1,963285,,"""你说你长得那么好看干嘛！！🙈"""
三更刀削面清秀,Mon May 04 22:09:58 +0800 2020,0,963284,,""""""
肉泥泥泥,Mon May 04 22:07:44 +0800 2020,0,963283,,"""快到了快到了。"""
美木间糖小池,Mon May 04 22:07:08 +0800 2020,0,963282,,"""宝贝"""
言言想恋爱,Mon May 04 21:56:57 +0800 2020,0,963280,,"""爱你！"""
不是猫咪不是狗狗是兔子啊,Mon May 04 21:47:49 +0800 2020,0,963279,,"""#青2青春制作人代表蔡徐坤# 今天也是白短T@蔡徐坤"""
